"desc","zip","title"
"BRADFIELD RD & SUSQUEHANNA RD; ABINGTON; 2020-01-01 @ 00:04:06",19001,"Fire: FIRE ALARM"
"CHELTENHAM AVE & WASHINGTON LN; CHELTENHAM; 2020-01-25 @ 18:05:38",19095,"Traffic: VEHICLE ACCIDENT"
"N GULPH RD & MALL BLVD; UPPER MERION; 2020-01-25 @ 18:01:55",19406,"Traffic: VEHICLE ACCIDENT"
"LITTLE RD & TOWNSHIP LINE RD;  UPPER FREDERICK; 2020-01-25 @ 18:14:15",18074,"EMS: HEMORRHAGING"
"N WHITEHALL RD & EAGLE DR; WEST NORRITON; 2020-01-25 @ 18:13:45",19403,"Traffic: HAZARDOUS ROAD CONDITIONS"
"NORTHWESTERN  ; UPPER MERION; 2020-01-25 @ 18:14:12",19464,"Traffic: HAZARDOUS ROAD CONDITIONS"
"SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD; UPPER MERION; 2020-01-25 @ 18:15:33",19406,"Traffic: VEHICLE ACCIDENT"
"BETHLEHEM PIKE & HILLCREST AVE; SPRINGFIELD; 2020-01-25 @ 18:12:51",19038,"Traffic: VEHICLE ACCIDENT"
"SCHUYLKILL EXPY & RAMP I76 WB TO S GULPH RD; UPPER MERION; 2020-01-25 @ 18:16:11",19406,"Traffic: VEHICLE ACCIDENT"
"KRATZ RD & EVANSBURG RD; SKIPPACK; 2020-01-25 @ 18:20:29",19426,"Fire: FIRE ALARM"
"WASHINGTON LN & CHELTENHAM AVE;  CHELTENHAM; 2020-01-25 @ 18:24:45",19095,"EMS: GENERAL WEAKNESS"
"HORSHAM RD & GREEN TREE TAVERN RD;  HORSHAM; 2020-01-25 @ 18:27:27",19454,"EMS: CARDIAC EMERGENCY"
"VALLEY FORGE RD & MCNAIR DR;  TOWAMENCIN; 2020-01-25 @ 18:34:13",19446,"EMS: CARDIAC ARREST"
"DEKALB PIKE & N GULPH RD; UPPER MERION; 2020-01-25 @ 18:35:18",19406,"Traffic: VEHICLE ACCIDENT"
"FORNANCE ST & GREEN VALLEY RD;  NORRISTOWN; 2020-01-25 @ 18:41:55",19401,"EMS: ALTERED MENTAL STATUS"
"BRANDON RD & S SCHUYLKILL AVE;  WEST NORRITON; 2020-01-25 @ 18:43:52",19403,"EMS: MEDICAL ALERT ALARM"
"SHORT LN & DEAD END; LOWER MORELAND; 2020-01-25 @ 18:49:37",NA,"Fire: FIRE ALARM"
"MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; 2020-01-25 @ 18:55:36",19438,"EMS: HEAD INJURY"
"COLLEGE DR & W HIGH ST; POTTSTOWN; 2020-01-25 @ 18:53:42",19464,"Traffic: HAZARDOUS ROAD CONDITIONS"
"PARK DR & OXFORD CIR;  WEST NORRITON; 2020-01-25 @ 19:02:30",19403,"EMS: RESPIRATORY EMERGENCY"
"RAMP I76 TO RT422  & RAMP I76 TO SWEDESFORD RD; UPPER MERION; 2020-01-25 @ 19:05:47",19405,"Traffic: DISABLED VEHICLE"
"RAMP I76 TO RT422  & RAMP I76 TO SWEDESFORD RD; UPPER MERION; 2020-01-25 @ 19:05:58",19405,"Traffic: DISABLED VEHICLE"
"ITHAN AVE & POND LN;  LOWER MERION; 2020-01-25 @ 19:09:03",19010,"EMS: ALTERED MENTAL STATUS"
"BETHLEHEM PIKE & NORTH WALES RD; MONTGOMERY; 2020-01-25 @ 19:06:44",19454,"Traffic: VEHICLE ACCIDENT"
"BRIDGE RD & SKIPPACK PIKE; SKIPPACK; 2020-01-25 @ 19:08:34",19473,"Traffic: VEHICLE ACCIDENT"
"PLYMOUTH RD AND WISSAHICKON GREEN RIBBON TRL; LOWER GWYNEDD; 2020-01-25 @ 19:14:25",19422,"Traffic: HAZARDOUS ROAD CONDITIONS"
"BEECH ST & THOMAS ST; POTTSTOWN; 2020-01-25 @ 19:12:26",19464,"Traffic: VEHICLE ACCIDENT"
"BRIDGE RD; SKIPPACK; 2020-01-25 @ 19:17:12",NA,"Fire: VEHICLE ACCIDENT"
"RIDGE PIKE & COLWELL LN;  PLYMOUTH; 2020-01-25 @ 19:16:32",19428,"EMS: CARDIAC EMERGENCY"
"DRESHERTOWN RD & WELLSLY RD; UPPER DUBLIN; 2020-01-25 @ 19:19:08",19025,"Traffic: DISABLED VEHICLE"
"BEECH ST & THOMAS ST;  POTTSTOWN; 2020-01-25 @ 19:24:30",19464,"EMS: VEHICLE ACCIDENT"
"BEECH ST & THOMAS ST; POTTSTOWN; 2020-01-25 @ 19:24:23",19464,"Fire: VEHICLE ACCIDENT"
"W CHURCH RD & WASHINGTON LN; CHELTENHAM; 2020-01-25 @ 19:23:02",19095,"Traffic: DISABLED VEHICLE"
"MORELAND RD & EASTON RD;  ABINGTON; 2020-01-25 @ 19:26:20",19090,"EMS: SYNCOPAL EPISODE"
"MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; 2020-01-25 @ 19:35:14",19438,"EMS: SUBJECT IN PAIN"
"SUMNEYTOWN PIKE & FRANKLIN ST;  TOWAMENCIN; 2020-01-25 @ 19:37:34",19438,"EMS: DIZZINESS"
"1ST AVE & FREEDOM DR;  UPPER MERION; 2020-01-25 @ 19:39:33",19406,"EMS: SYNCOPAL EPISODE"
"JACKSON ST & ROBERTS ALY;  NORRISTOWN; 2020-01-25 @ 19:42:45",19401,"EMS: OVERDOSE"
"SARATOGA RD & LOGAN RD;  UPPER MERION; 2020-01-25 @ 19:44:20",19406,"EMS: SUBJECT IN PAIN"
"WILLOW GROVE AVE & CHELTENHAM AVE;  CHELTENHAM; 2020-01-25 @ 19:41:35",19038,"EMS: SUBJECT IN PAIN"
"ARDMORE AVE & SCHOOL LN;  LOWER MERION; 2020-01-25 @ 19:51:26",19003,"EMS: CARDIAC EMERGENCY"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-25 @ 20:10:38",19403,"EMS: MEDICAL ALERT ALARM"
"OLD YORK RD & SPRING AVE;  CHELTENHAM; 2020-01-25 @ 20:12:14",19027,"EMS: FRACTURE"
"EDGE HILL RD & BRUCE AVE; ABINGTON; 2020-01-25 @ 20:13:08",19038,"Traffic: HAZARDOUS ROAD CONDITIONS"
"LAFAYETTE ST & SWEDE ST;  NORRISTOWN; 2020-01-25 @ 20:21:21",19401,"EMS: SUBJECT IN PAIN"
"THE FAIRWAY  & RYDAL RD;  ABINGTON; 2020-01-25 @ 20:37:58",19046,"EMS: DIZZINESS"
"WOODLAND RD & THOMSON RD;  ABINGTON; 2020-01-25 @ 20:37:24",19001,"EMS: FALL VICTIM"
"INDUSTRIAL HWY & MOSER RD;  LOWER POTTSGROVE; 2020-01-25 @ 20:39:46",19464,"EMS: HEAD INJURY"
"RAILROAD AVE & ROBERTS AVE; CHELTENHAM; 2020-01-25 @ 20:42:45",19038,"Traffic: VEHICLE ACCIDENT"
"BYBERRY RD & DAVISVILLE RD; UPPER MORELAND; 2020-01-25 @ 20:46:43",19040,"Traffic: DISABLED VEHICLE"
"GREEN ST AND WILE AVE;  SOUDERTON; 2020-01-25 @ 20:54:19",18964,"EMS: SYNCOPAL EPISODE"
"PENLLYN PIKE & FOXFIELD RD;  LOWER GWYNEDD; 2020-01-25 @ 20:58:30",19002,"EMS: DIZZINESS"
"BERKS ST & FAIRVIEW ST;  WEST POTTSGROVE; 2020-01-25 @ 21:05:19",19464,"EMS: FALL VICTIM"
"MEADOW LN & BEECH ST;  WEST NORRITON; 2020-01-25 @ 21:02:07",19403,"EMS: NAUSEA/VOMITING"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-25 @ 21:08:33",19403,"EMS: DIZZINESS"
"THRUSH LN & WREN RD;  LOWER PROVIDENCE; 2020-01-25 @ 21:10:32",19403,"EMS: FALL VICTIM"
"LOWER STATE RD & SQUIRE DR; HORSHAM; 2020-01-25 @ 21:07:39",19002,"Fire: FIRE ALARM"
"PARK AVE & MORELAND RD;  UPPER MORELAND; 2020-01-25 @ 21:15:51",19090,"EMS: LACERATIONS"
"BARBARA DR & NOTTINGHAM RD;  EAST NORRITON; 2020-01-25 @ 21:16:47",19403,"EMS: SUBJECT IN PAIN"
"BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; 2020-01-25 @ 21:18:45",19468,"EMS: RESPIRATORY EMERGENCY"
"MARYLAND RD & COMPUTER AVE; UPPER MORELAND; 2020-01-25 @ 21:19:38",19090,"Fire: FIRE ALARM"
"MALL BLVD & WILLS BLVD;  UPPER MERION; 2020-01-25 @ 21:29:16",19406,"EMS: SYNCOPAL EPISODE"
"MAPLE ST & SUNRISE ALY; POTTSTOWN; 2020-01-25 @ 21:44:05",19464,"Traffic: HAZARDOUS ROAD CONDITIONS"
"BLACKHAWK CIR & REDTAIL RD;  LOWER PROVIDENCE; 2020-01-25 @ 21:45:58",19403,"EMS: FALL VICTIM"
"ASTOR ST & W AIRY ST;  NORRISTOWN; 2020-01-25 @ 21:47:42",19401,"EMS: ABDOMINAL PAINS"
"W OAK ST;  NORRISTOWN; 2020-01-25 @ 21:47:01",19401,"EMS: ABDOMINAL PAINS"
"GREENWOOD AVE & MATTISON AVE; AMBLER; 2020-01-25 @ 22:02:19",19002,"Fire: FIRE INVESTIGATION"
"ARCOLA RD & PFIZER DR; UPPER PROVIDENCE; 2020-01-25 @ 22:17:03",NA,"Traffic: DISABLED VEHICLE"
"CHOWNING CIR & DOWNEY DR;  HORSHAM; 2020-01-25 @ 22:28:04",19044,"EMS: SYNCOPAL EPISODE"
"GERMANTOWN PIKE & CRESCENT AVE;  WHITEMARSH; 2020-01-25 @ 22:33:19",19444,"EMS: CARDIAC ARREST"
"MATHER RD & WYNCOTE RD;  JENKINTOWN; 2020-01-25 @ 22:34:21",19046,"EMS: NAUSEA/VOMITING"
"GERMANTOWN PIKE & CRESCENT AVE; WHITEMARSH; 2020-01-25 @ 22:33:24",19444,"Fire: CARDIAC ARREST"
"TOWNSHIP LINE RD & RIDGE PIKE; LIMERICK; 2020-01-25 @ 22:33:50",19468,"Traffic: DISABLED VEHICLE"
"CONESTOGA WAY & EAGLE STREAM DR;  LOWER PROVIDENCE; 2020-01-25 @ 22:49:15",19403,"EMS: RESPIRATORY EMERGENCY"
"GRAVEL PIKE;  PERKIOMEN; 2020-01-25 @ 23:07:46",NA,"EMS: RESPIRATORY EMERGENCY"
"GULPH RD & MALL BLVD; UPPER MERION; 2020-01-25 @ 23:13:17",19406,"Traffic: VEHICLE ACCIDENT"
"GRAVEL PIKE & WASHINGTON ST;  PERKIOMEN; 2020-01-25 @ 23:07:46",19426,"EMS: RESPIRATORY EMERGENCY"
"MARYLAND RD & COMMERCE AVE;  UPPER MORELAND; 2020-01-25 @ 23:33:44",19090,"EMS: UNCONSCIOUS SUBJECT"
"VILLAGE DR & S GODDARD BLVD;  UPPER MERION; 2020-01-25 @ 23:32:49",19406,"EMS: RESPIRATORY EMERGENCY"
"HIGH ST & S FRANKLIN ST;  POTTSTOWN; 2020-01-25 @ 23:31:26",19464,"EMS: SEIZURES"
"EDGE HILL RD & ACORN LN;  ABINGTON; 2020-01-25 @ 23:37:00",19001,"EMS: CVA/STROKE"
"MILDRED AVE;  ABINGTON; 2020-01-25 @ 23:37:42",19001,"EMS: UNKNOWN MEDICAL EMERGENCY"
"E HIGH ST & RUPERT RD; LOWER POTTSGROVE; 2020-01-25 @ 23:45:24",19464,"Traffic: DISABLED VEHICLE"
"BLUEROUTE  & RAMP I76 TO I476 NB; PLYMOUTH; 2020-01-25 @ 23:42:06",NA,"Traffic: VEHICLE ACCIDENT"
"N GULPH RD & VILLAGE DR; UPPER MERION; 2020-01-25 @ 23:45:21",19406,"Traffic: VEHICLE ACCIDENT"
"N GULPH RD;  UPPER MERION; 2020-01-25 @ 23:50:57",NA,"EMS: VEHICLE ACCIDENT"
"MINUTEMEN LN & SENTINEL RDG; WEST NORRITON; 2020-01-25 @ 23:49:48",19403,"Fire: CARBON MONOXIDE DETECTOR"
"EXTENSION PENNSYLVANIA TPKE & HALTEMAN RD ACCESS GATE; SALFORD; 2020-01-25 @ 23:50:53",18964,"Traffic: DISABLED VEHICLE"
"HIGH ST & S PARK RD; LOWER POTTSGROVE; 2020-01-25 @ 23:45:24",19464,"Traffic: DISABLED VEHICLE"
"MALL BLVD & WILLS BLVD;  UPPER MERION; 2020-01-25 @ 23:52:38",19406,"EMS: LACERATIONS"
"EXTENSION PENNSYLVANIA TPKE & HALTEMAN RD ACCESS GATE; SALFORD; 2020-01-25 @ 23:52:42",18964,"Traffic: DISABLED VEHICLE"
"E FORNANCE ST;  NORRISTOWN; 2020-01-25 @ 23:56:04",19401,"EMS: DIABETIC EMERGENCY"
"RT100 SB; POTTSTOWN; 2020-01-25 @ 23:59:52",NA,"Fire: VEHICLE ACCIDENT"
"RT100 SB;  POTTSTOWN; 2020-01-25 @ 23:59:39",NA,"EMS: VEHICLE ACCIDENT"
"OLD GULPH RD & WOODFIELD RD; LOWER MERION; 2020-01-26 @ 00:00:42",19085,"Traffic: VEHICLE ACCIDENT"
"RT100 SB & W KING ST; POTTSTOWN; 2020-01-25 @ 23:59:13",19464,"Traffic: VEHICLE ACCIDENT"
"BALLYTORE RD & DEAD END;  LOWER MERION; 2020-01-26 @ 00:04:43",19096,"EMS: RESPIRATORY EMERGENCY"
"RT100 SB & W KING ST; POTTSTOWN; 2020-01-26 @ 00:08:14",19464,"Traffic: VEHICLE ACCIDENT"
"COUNTY LINE RD & HENRY AVE; HORSHAM; 2020-01-26 @ 00:15:33",19040,"Fire: CARDIAC ARREST"
"MAIN ST & CHURCH ST; PENNSBURG; 2020-01-26 @ 00:13:22",18041,"Fire: FIRE ALARM"
"COUNTY LINE RD & HENRY AVE;  HORSHAM; 2020-01-26 @ 00:12:23",19040,"EMS: CARDIAC ARREST"
"CRICKET AVE & SCHOOL LN;  LOWER MERION; 2020-01-26 @ 00:36:02",19003,"EMS: ASSAULT VICTIM"
"WALNUT ST & GARDEN RD;  HATFIELD TOWNSHIP; 2020-01-26 @ 00:43:12",19440,"EMS: HEAD INJURY"
"KREWSON TER & SILVER AVE; UPPER MORELAND; 2020-01-26 @ 00:49:29",19090,"Traffic: ROAD OBSTRUCTION"
"KEPLER RD & BUCHERT RD; LOWER POTTSGROVE; 2020-01-26 @ 00:51:21",19464,"Traffic: HAZARDOUS ROAD CONDITIONS"
"MAIN ST & NOBLE ST;  NORRISTOWN; 2020-01-26 @ 01:10:25",19401,"EMS: NAUSEA/VOMITING"
"BULLOCK AVE;  WEST CONSHOHOCKEN; 2020-01-26 @ 01:08:43",19428,"EMS: VEHICLE ACCIDENT"
"BULLOCK AVE & MERION AVE; WEST CONSHOHOCKEN; 2020-01-26 @ 01:09:19",19428,"Traffic: VEHICLE ACCIDENT"
"EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; 2020-01-26 @ 01:14:18",19403,"EMS: CARDIAC EMERGENCY"
"FORNANCE ST & GREEN VALLEY RD;  NORRISTOWN; 2020-01-26 @ 01:13:36",19401,"EMS: RESPIRATORY EMERGENCY"
"PIXIE MOSS RD & LOMARA DR;  NEW HANOVER; 2020-01-26 @ 01:48:43",19464,"EMS: OVERDOSE"
"DOGWOOD CT & CHERRYWOOD CT;  LOWER POTTSGROVE; 2020-01-26 @ 01:59:24",19464,"EMS: FALL VICTIM"
"WHEATSHEAF LN & CHURCH RD;  WORCESTER; 2020-01-26 @ 01:56:20",19403,"EMS: HEAD INJURY"
"SWEDE RD & W GERMANTOWN PIKE;  EAST NORRITON; 2020-01-26 @ 02:10:54",19401,"EMS: OVERDOSE"
"PENNYPACK CIR & HEATON RD;  UPPER MORELAND; 2020-01-26 @ 02:11:51",19040,"EMS: LACERATIONS"
"SHANNONDELL DR AND SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-26 @ 02:17:53",19403,"EMS: CVA/STROKE"
"VALLEY RD & MILL RD;  CHELTENHAM; 2020-01-26 @ 02:26:08",19027,"EMS: SUBJECT IN PAIN"
"BENT PINE HL & NESHAMINY FALLS CIR;  MONTGOMERY; 2020-01-26 @ 02:30:46",19454,"EMS: CARDIAC EMERGENCY"
"CHESTNUT HILL RD;  CHESTER COUNTY; 2020-01-26 @ 02:26:44",NA,"EMS: VEHICLE ACCIDENT"
"E MAIN ST;  NORRISTOWN; 2020-01-26 @ 02:28:29",NA,"EMS: VEHICLE ACCIDENT"
"COUNTY LINE RD & RAMAGE RUN; LOWER MORELAND; 2020-01-26 @ 02:29:41",19006,"Traffic: DISABLED VEHICLE"
"E MAIN ST & ARCH ST; NORRISTOWN; 2020-01-26 @ 02:27:35",19401,"Traffic: VEHICLE ACCIDENT"
"CHAMPIONSHIP DR & MASTERS WAY;  LOWER SALFORD; 2020-01-26 @ 02:34:42",19438,"EMS: SYNCOPAL EPISODE"
"WALNUT ST & E MAIN ST;  NORRISTOWN; 2020-01-26 @ 02:41:31",19401,"EMS: UNKNOWN MEDICAL EMERGENCY"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-26 @ 02:56:43",19403,"EMS: FALL VICTIM"
"HILLDALE RD & N FRONT ST; CHELTENHAM; 2020-01-26 @ 03:00:07",19012,"Fire: FIRE ALARM"
"UNIONVILLE RD & EL DR;  CHESTER COUNTY; 2020-01-26 @ 03:38:57",19465,"EMS: LACERATIONS"
"SKYLINE DR & BETTIE LN;  LOWER PROVIDENCE; 2020-01-26 @ 04:12:51",19403,"EMS: FALL VICTIM"
"N CHARLOTTE ST & BLEIM RD; LOWER POTTSGROVE; 2020-01-26 @ 04:13:33",19464,"Traffic: HAZARDOUS ROAD CONDITIONS"
"LONGCROSS RD & ST ANDREWS BLVD;  LIMERICK; 2020-01-26 @ 04:50:56",19468,"EMS: DIZZINESS"
"MONK RD & BEAUMONT DR;  LOWER MERION; 2020-01-26 @ 04:58:55",19035,"EMS: DIZZINESS"
"KAUFFMAN RD & SCHOOL LN;  LOWER POTTSGROVE; 2020-01-26 @ 05:03:22",19464,"EMS: RESPIRATORY EMERGENCY"
"GRAVEL PIKE & UPPER RIDGE RD; MARLBOROUGH; 2020-01-26 @ 05:04:39",18074,"Traffic: HAZARDOUS ROAD CONDITIONS"
"OLD SCHUYLKILL RD & SANATOGA RD;  CHESTER COUNTY; 2020-01-26 @ 05:10:00",19465,"EMS: RESPIRATORY EMERGENCY"
"MAPLE AVE & YODER RD;  FRANCONIA; 2020-01-26 @ 05:11:49",19438,"EMS: FALL VICTIM"
"BETHLEHEM PIKE & MOORE DR; LOWER GWYNEDD; 2020-01-26 @ 05:19:24",19002,"Traffic: HAZARDOUS ROAD CONDITIONS"
"SWAMP PIKE & NEIFFER RD; LIMERICK; 2020-01-26 @ 05:16:44",19468,"Traffic: VEHICLE ACCIDENT"
"HANCOCK ST & CEDAR ST;  LANSDALE; 2020-01-26 @ 05:36:29",19446,"EMS: RESPIRATORY EMERGENCY"
"YOCUM RD & GREEN ST;  UPPER PROVIDENCE; 2020-01-26 @ 05:55:46",19460,"EMS: GENERAL WEAKNESS"
"EXTENSION PENNSYLVANIA TPKE & KULP RD ACCESS GATE; FRANCONIA; 2020-01-26 @ 06:04:32",NA,"Traffic: ROAD OBSTRUCTION"
"EVERGREEN RD & W LIGHTCAP RD;  LOWER POTTSGROVE; 2020-01-26 @ 06:08:02",19464,"EMS: CARDIAC EMERGENCY"
"SUMMIT ST & COLONIAL AVE;  FRANCONIA; 2020-01-26 @ 06:12:10",18964,"EMS: FRACTURE"
"LEE DR & IMS DR;  PLYMOUTH; 2020-01-26 @ 06:18:17",19462,"EMS: ABDOMINAL PAINS"
"WAVERLY RD & YOUNGS FORD RD;  LOWER MERION; 2020-01-26 @ 06:21:03",19035,"EMS: SUBJECT IN PAIN"
"EDWARD RD & BELMAR RD;  UPPER MORELAND; 2020-01-26 @ 06:42:22",19040,"EMS: CARDIAC ARREST"
"RT100 SB & RICK RD; DOUGLASS; 2020-01-26 @ 06:45:01",NA,"Traffic: DISABLED VEHICLE"
"MAIN ST & SHEARER ST; NORTH WALES; 2020-01-26 @ 06:49:06",19454,"Traffic: ROAD OBSTRUCTION"
"EDWARD RD & BELMAR RD; UPPER MORELAND; 2020-01-26 @ 06:55:42",19040,"Fire: FIRE POLICE NEEDED"
"FRANKLIN ST & HIGH ST;  POTTSTOWN; 2020-01-26 @ 06:53:33",19464,"EMS: SUBJECT IN PAIN"
"DEKALB PIKE & GRASSHOPPER LN; LOWER GWYNEDD; 2020-01-26 @ 07:04:20",19002,"Traffic: DISABLED VEHICLE"
"MAIN ST & SHEARER ST; NORTH WALES; 2020-01-26 @ 07:10:06",19454,"Fire: FIRE POLICE NEEDED"
"BROAD ST & STONY CREEK AVE; UPPER GWYNEDD; 2020-01-26 @ 07:06:23",19446,"Traffic: HAZARDOUS ROAD CONDITIONS"
"SHAFFER RD & W DEKALB PIKE;  UPPER MERION; 2020-01-26 @ 07:13:07",19406,"EMS: UNCONSCIOUS SUBJECT"
"HIGH ST & S PARK RD;  LOWER POTTSGROVE; 2020-01-26 @ 07:17:51",19464,"EMS: FEVER"
"WYNDON AVE & KENNEDY LN;  LOWER MERION; 2020-01-26 @ 07:44:00",19010,"EMS: SEIZURES"
"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-26 @ 07:47:58",19403,"EMS: FALL VICTIM"
"COUNTY LINE RD & WELLINGTON WAY; FRANCONIA; 2020-01-26 @ 07:47:07",18969,"Fire: VEHICLE ACCIDENT"
"COUNTY LINE RD & WELLINGTON WAY;  FRANCONIA; 2020-01-26 @ 07:47:12",NA,"EMS: VEHICLE ACCIDENT"
"COUNTY LINE RD & WELLINGTON WAY; FRANCONIA; 2020-01-26 @ 07:46:28",18969,"Traffic: VEHICLE ACCIDENT"
"SCHUYLKILL RD & RAMP RT724 TO RT422;  CHESTER COUNTY; 2020-01-26 @ 07:52:54",NA,"EMS: HEMORRHAGING"
"AIRPORT RD & LIMERICK CENTER RD; LIMERICK; 2020-01-26 @ 08:03:51",19464,"Traffic: HAZARDOUS ROAD CONDITIONS"
"TOWNSHIP LINE RD & E RELIANCE RD; TELFORD; 2020-01-26 @ 08:13:42",18969,"Traffic: DISABLED VEHICLE"
"GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; 2020-01-26 @ 08:15:18",19401,"EMS: RESPIRATORY EMERGENCY"
"NO LOCATION - NEIGHBORING COUNTY;  BERKS COUNTY; 2020-01-26 @ 08:14:50",NA,"EMS: SEIZURES"
"HORSHAM RD & GREEN TREE TAVERN RD;  HORSHAM; 2020-01-26 @ 08:26:30",19454,"EMS: RESPIRATORY EMERGENCY"
"FITZWATERTOWN RD & BARTRAM RD; UPPER MORELAND; 2020-01-26 @ 08:27:55",19090,"Fire: FIRE ALARM"
"ASHRIDGE CT & TALAMORE DR;  HORSHAM; 2020-01-26 @ 08:33:39",19002,"EMS: FALL VICTIM"
"ELMWOOD AVE & MAPLE AVE;  NARBERTH; 2020-01-26 @ 08:32:08",19072,"EMS: GENERAL WEAKNESS"
"SILVER LAKE LN & HEREFORD DR; WHITPAIN; 2020-01-26 @ 08:33:14",19422,"Traffic: DISABLED VEHICLE"
"DEKALB PIKE & TOWN CENTER RD;  UPPER MERION; 2020-01-26 @ 08:40:18",19406,"EMS: RESPIRATORY EMERGENCY"
"DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; 2020-01-26 @ 08:38:08",19040,"EMS: ALTERED MENTAL STATUS"
"BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; 2020-01-26 @ 08:39:43",19446,"EMS: RESPIRATORY EMERGENCY"
"FARMINGTON AVE & LAURA LN; UPPER POTTSGROVE; 2020-01-26 @ 08:40:05",19464,"Traffic: HAZARDOUS ROAD CONDITIONS"
"PAPER MILL RD & COUNTRY CLUB DR;  SPRINGFIELD; 2020-01-26 @ 08:50:09",19075,"EMS: NAUSEA/VOMITING"
"SPRUCE ST & GREEN ST; NORRISTOWN; 2020-01-26 @ 08:46:10",19401,"Fire: ELEVATOR EMERGENCY"
"EASTON RD & GREENWOOD AVE; CHELTENHAM; 2020-01-26 @ 08:55:25",19095,"Fire: VEHICLE ACCIDENT"
"EASTON RD & GREENWOOD AVE;  CHELTENHAM; 2020-01-26 @ 08:55:36",19095,"EMS: VEHICLE ACCIDENT"
"EASTON RD & GREENWOOD AVE; CHELTENHAM; 2020-01-26 @ 08:55:23",19095,"Traffic: VEHICLE ACCIDENT"
"JOSHUA RD & CEDAR GROVE RD;  WHITEMARSH; 2020-01-26 @ 08:56:36",19444,"EMS: CARDIAC EMERGENCY"
"CHELTENHAM AVE & 79TH AVE;  CHELTENHAM; 2020-01-26 @ 08:59:17",19150,"EMS: RESPIRATORY EMERGENCY"
"W CHURCH RD & WILLOW GROVE AVE; CHELTENHAM; 2020-01-26 @ 09:03:22",19038,"Traffic: HAZARDOUS ROAD CONDITIONS"
"BETHLEHEM PIKE & ADVANCE LN; HATFIELD TOWNSHIP; 2020-01-26 @ 09:01:13",18915,"Fire: FIRE ALARM"
"MAPLE AVE & YODER RD;  FRANCONIA; 2020-01-26 @ 09:07:23",19438,"EMS: ABDOMINAL PAINS"
"CHURCH RD & OVERBROOK LN;  SPRINGFIELD; 2020-01-26 @ 09:06:40",19075,"EMS: RESPIRATORY EMERGENCY"
"EGYPT RD & BLACK ROCK RD; UPPER PROVIDENCE; 2020-01-26 @ 09:10:18",19426,"Traffic: VEHICLE ACCIDENT"
"HANCOCK RD & E PROSPECT AVE; UPPER GWYNEDD; 2020-01-26 @ 09:07:41",19454,"Traffic: VEHICLE ACCIDENT"
"SANDWOOD RD & COLWELL LN;  PLYMOUTH; 2020-01-26 @ 09:11:53",19428,"EMS: DIZZINESS"
"2ND ST & JOHNSON ST;  POTTSTOWN; 2020-01-26 @ 09:14:33",19464,"EMS: HEAD INJURY"
"REBEL HILL RD & LEMONTON WAY;  UPPER MERION; 2020-01-26 @ 09:19:29",19087,"EMS: RESPIRATORY EMERGENCY"
"HILL RD & HENNING RD; NEW HANOVER; 2020-01-26 @ 08:40:58",18054,"Traffic: VEHICLE ACCIDENT"
"1ST AVE & FREEDOM DR;  UPPER MERION; 2020-01-26 @ 09:25:59",19406,"EMS: FALL VICTIM"
"TOPAZ DR & CHALET RD;  NEW HANOVER; 2020-01-26 @ 09:33:41",19525,"EMS: RESPIRATORY EMERGENCY"
"PAPER MILL RD;  SPRINGFIELD; 2020-01-26 @ 09:06:40",NA,"EMS: RESPIRATORY EMERGENCY"
"MAIN ST & 4TH ST;  GREEN LANE; 2020-01-26 @ 09:36:25",18054,"EMS: FALL VICTIM"
"WINCHESTER DR & TALBOT RD;  WHITPAIN; 2020-01-26 @ 09:36:48",19422,"EMS: UNCONSCIOUS SUBJECT"
"CENTRAL AVE & MONTGOMERY AVE;  ROCKLEDGE; 2020-01-26 @ 09:39:19",19046,"EMS: CARDIAC EMERGENCY"
"MAIN ST & ASTOR ST; NORRISTOWN; 2020-01-26 @ 09:52:24",19401,"Traffic: VEHICLE ACCIDENT"
"BUCHERT RD & WINDY HILL RD;  NEW HANOVER; 2020-01-26 @ 10:00:12",19525,"EMS: SEIZURES"
"HUNT DR & BRANDYWINE DR;  HORSHAM; 2020-01-26 @ 10:05:14",19044,"EMS: FALL VICTIM"
"YORK ST & UNNAMED ALY;  POTTSTOWN; 2020-01-26 @ 10:07:03",19464,"EMS: CARDIAC EMERGENCY"
"ROOSEVELT BLVD & COWPATH RD;  HATFIELD TOWNSHIP; 2020-01-26 @ 10:06:14",19440,"EMS: DIABETIC EMERGENCY"
