"","X","desc","zip","title","address","towns","dt","date","time","responder","reason"
"9655",9655,"MARYLAND RD & COMPUTER AVE; UPPER MORELAND; 2020-01-25 @ 06:53:21",19090,"Fire: FIRE ALARM","MARYLAND RD & COMPUTER AVE"," UPPER MORELAND"," 2020-01-25 @ 06:53:21"," 2020-01-25 "," 06:53:21","Fire"," FIRE ALARM"
"9656",9656,"W MORELAND RD & CENTER AVE; UPPER MORELAND; 2020-01-25 @ 06:58:03",19090,"Traffic: VEHICLE ACCIDENT","W MORELAND RD & CENTER AVE"," UPPER MORELAND"," 2020-01-25 @ 06:58:03"," 2020-01-25 "," 06:58:03","Traffic"," VEHICLE ACCIDENT"
"9657",9657,"BEECH ST & JOHNSON ST; POTTSTOWN; 2020-01-25 @ 07:10:21",19464,"Fire: FIRE INVESTIGATION","BEECH ST & JOHNSON ST"," POTTSTOWN"," 2020-01-25 @ 07:10:21"," 2020-01-25 "," 07:10:21","Fire"," FIRE INVESTIGATION"
"9658",9658,"MAPLE AVE & YODER RD;  FRANCONIA; 2020-01-25 @ 07:16:19",19438,"EMS: CARDIAC EMERGENCY","MAPLE AVE & YODER RD","  FRANCONIA"," 2020-01-25 @ 07:16:19"," 2020-01-25 "," 07:16:19","EMS"," CARDIAC EMERGENCY"
"9659",9659,"GARDEN GOLF BLVD & BETHLEHEM PIKE; MONTGOMERY; 2020-01-25 @ 07:18:47",19454,"Fire: FIRE ALARM","GARDEN GOLF BLVD & BETHLEHEM PIKE"," MONTGOMERY"," 2020-01-25 @ 07:18:47"," 2020-01-25 "," 07:18:47","Fire"," FIRE ALARM"
"9660",9660,"CHEMICAL RD & GALLAGHER RD; PLYMOUTH; 2020-01-25 @ 07:18:49",19462,"Traffic: VEHICLE ACCIDENT","CHEMICAL RD & GALLAGHER RD"," PLYMOUTH"," 2020-01-25 @ 07:18:49"," 2020-01-25 "," 07:18:49","Traffic"," VEHICLE ACCIDENT"
"9661",9661,"COUNTY LINE RD & WISTAR RD; DELAWARE COUNTY; 2020-01-25 @ 07:29:21",19085,"Fire: BUILDING FIRE","COUNTY LINE RD & WISTAR RD"," DELAWARE COUNTY"," 2020-01-25 @ 07:29:21"," 2020-01-25 "," 07:29:21","Fire"," BUILDING FIRE"
"9662",9662,"COUNTY LINE RD & COUNTY LINE RD; LOWER MERION; 2020-01-25 @ 07:33:47",19010,"Fire: BUILDING FIRE","COUNTY LINE RD & COUNTY LINE RD"," LOWER MERION"," 2020-01-25 @ 07:33:47"," 2020-01-25 "," 07:33:47","Fire"," BUILDING FIRE"
"9663",9663,"BARKER RD AND GREENWOOD AVE;  CHELTENHAM; 2020-01-25 @ 07:39:16",19095,"EMS: FALL VICTIM","BARKER RD & GREENWOOD AVE","  CHELTENHAM"," 2020-01-25 @ 07:39:16"," 2020-01-25 "," 07:39:16","EMS"," FALL VICTIM"
"9664",9664,"TERWOOD RD & BRENDAN CIR; UPPER MORELAND; 2020-01-25 @ 07:43:45",19006,"Traffic: DISABLED VEHICLE","TERWOOD RD & BRENDAN CIR"," UPPER MORELAND"," 2020-01-25 @ 07:43:45"," 2020-01-25 "," 07:43:45","Traffic"," DISABLED VEHICLE"
"9665",9665,"2ND AVE & PARK AVE; COLLEGEVILLE; 2020-01-25 @ 07:48:38",19426,"Fire: FIRE ALARM","2ND AVE & PARK AVE"," COLLEGEVILLE"," 2020-01-25 @ 07:48:38"," 2020-01-25 "," 07:48:38","Fire"," FIRE ALARM"
"9666",9666,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-25 @ 07:57:19",19403,"EMS: FALL VICTIM","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-25 @ 07:57:19"," 2020-01-25 "," 07:57:19","EMS"," FALL VICTIM"
"9667",9667,"E 6TH AVE & FAYETTE ST; CONSHOHOCKEN; 2020-01-25 @ 08:06:40",19428,"Traffic: VEHICLE ACCIDENT","E 6TH AVE & FAYETTE ST"," CONSHOHOCKEN"," 2020-01-25 @ 08:06:40"," 2020-01-25 "," 08:06:40","Traffic"," VEHICLE ACCIDENT"
"9668",9668,"SUMMIT ST & COLONIAL AVE;  FRANCONIA; 2020-01-25 @ 08:08:54",18964,"EMS: FALL VICTIM","SUMMIT ST & COLONIAL AVE","  FRANCONIA"," 2020-01-25 @ 08:08:54"," 2020-01-25 "," 08:08:54","EMS"," FALL VICTIM"
"9669",9669,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-25 @ 08:10:06",19403,"EMS: MEDICAL ALERT ALARM","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-25 @ 08:10:06"," 2020-01-25 "," 08:10:06","EMS"," MEDICAL ALERT ALARM"
"9670",9670,"DIAMOND PL & RIVERFRONT DR;  ROYERSFORD; 2020-01-25 @ 08:15:06",19468,"EMS: DIABETIC EMERGENCY","DIAMOND PL & RIVERFRONT DR","  ROYERSFORD"," 2020-01-25 @ 08:15:06"," 2020-01-25 "," 08:15:06","EMS"," DIABETIC EMERGENCY"
"9671",9671,"PENNSYLVANIA TPKE & RAMP I276 WB TO VIRGINIA DR; UPPER MORELAND; 2020-01-25 @ 08:21:09",NA,"Traffic: VEHICLE ACCIDENT","PENNSYLVANIA TPKE & RAMP I276 WB TO VIRGINIA DR"," UPPER MORELAND"," 2020-01-25 @ 08:21:09"," 2020-01-25 "," 08:21:09","Traffic"," VEHICLE ACCIDENT"
"9672",9672,"CAMERON RD & W MORELAND RD;  UPPER MORELAND; 2020-01-25 @ 08:22:44",19090,"EMS: CVA/STROKE","CAMERON RD & W MORELAND RD","  UPPER MORELAND"," 2020-01-25 @ 08:22:44"," 2020-01-25 "," 08:22:44","EMS"," CVA/STROKE"
"9673",9673,"SUN VALLEY DR & STONEY RIVER DR;  HORSHAM; 2020-01-25 @ 08:21:15",19002,"EMS: SYNCOPAL EPISODE","SUN VALLEY DR & STONEY RIVER DR","  HORSHAM"," 2020-01-25 @ 08:21:15"," 2020-01-25 "," 08:21:15","EMS"," SYNCOPAL EPISODE"
"9674",9674,"RT422 BYP & RAMP ARMAND HAMMER TO RT422 EB; LOWER POTTSGROVE; 2020-01-25 @ 08:25:50",NA,"Fire: VEHICLE ACCIDENT","RT422 BYP & RAMP ARMAND HAMMER TO RT422 EB"," LOWER POTTSGROVE"," 2020-01-25 @ 08:25:50"," 2020-01-25 "," 08:25:50","Fire"," VEHICLE ACCIDENT"
"9675",9675,"RT422 BYP & RAMP ARMAND HAMMER TO RT422 EB; LOWER POTTSGROVE; 2020-01-25 @ 08:25:21",NA,"Traffic: VEHICLE ACCIDENT","RT422 BYP & RAMP ARMAND HAMMER TO RT422 EB"," LOWER POTTSGROVE"," 2020-01-25 @ 08:25:21"," 2020-01-25 "," 08:25:21","Traffic"," VEHICLE ACCIDENT"
"9676",9676,"PROVIDENCE FORGE  & VAUGHN RD;  UPPER PROVIDENCE; 2020-01-25 @ 08:27:35",19468,"EMS: GENERAL WEAKNESS","PROVIDENCE FORGE  & VAUGHN RD","  UPPER PROVIDENCE"," 2020-01-25 @ 08:27:35"," 2020-01-25 "," 08:27:35","EMS"," GENERAL WEAKNESS"
"9677",9677,"RT422 BYP & RAMP ARMAND HAMMER TO RT422 EB;  LOWER POTTSGROVE; 2020-01-25 @ 08:26:03",NA,"EMS: VEHICLE ACCIDENT","RT422 BYP & RAMP ARMAND HAMMER TO RT422 EB","  LOWER POTTSGROVE"," 2020-01-25 @ 08:26:03"," 2020-01-25 "," 08:26:03","EMS"," VEHICLE ACCIDENT"
"9678",9678,"HUNTINGDON PIKE & CALVIN RD;  LOWER MORELAND; 2020-01-25 @ 08:30:28",19006,"EMS: FRACTURE","HUNTINGDON PIKE & CALVIN RD","  LOWER MORELAND"," 2020-01-25 @ 08:30:28"," 2020-01-25 "," 08:30:28","EMS"," FRACTURE"
"9679",9679,"FOX CHASE RD AND KIRKWOOD AVE; ABINGTON; 2020-01-25 @ 08:28:23",19046,"Fire: FIRE ALARM","FOX CHASE RD & KIRKWOOD AVE"," ABINGTON"," 2020-01-25 @ 08:28:23"," 2020-01-25 "," 08:28:23","Fire"," FIRE ALARM"
"9680",9680,"MAIN ST & E 1ST AVE;  TRAPPE; 2020-01-25 @ 08:35:18",19426,"EMS: HEAD INJURY","MAIN ST & E 1ST AVE","  TRAPPE"," 2020-01-25 @ 08:35:18"," 2020-01-25 "," 08:35:18","EMS"," HEAD INJURY"
"9681",9681,"PINE RD & GULPH RD; LOWER MORELAND; 2020-01-25 @ 08:33:56",19006,"Traffic: ROAD OBSTRUCTION","PINE RD & GULPH RD"," LOWER MORELAND"," 2020-01-25 @ 08:33:56"," 2020-01-25 "," 08:33:56","Traffic"," ROAD OBSTRUCTION"
"9682",9682,"SUNRISE ALY & MAPLE ST; POTTSTOWN; 2020-01-25 @ 08:33:52",19464,"Traffic: HAZARDOUS ROAD CONDITIONS","SUNRISE ALY & MAPLE ST"," POTTSTOWN"," 2020-01-25 @ 08:33:52"," 2020-01-25 "," 08:33:52","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9683",9683,"VIRGINIA DR & OFFICE CENTER DR; UPPER DUBLIN; 2020-01-25 @ 08:32:10",19034,"Traffic: HAZARDOUS ROAD CONDITIONS","VIRGINIA DR & OFFICE CENTER DR"," UPPER DUBLIN"," 2020-01-25 @ 08:32:10"," 2020-01-25 "," 08:32:10","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9684",9684,"RT309 EXPY & RAMP S EASTON RD TO RT309 NB; SPRINGFIELD; 2020-01-25 @ 08:39:06",NA,"Traffic: VEHICLE ACCIDENT","RT309 EXPY & RAMP S EASTON RD TO RT309 NB"," SPRINGFIELD"," 2020-01-25 @ 08:39:06"," 2020-01-25 "," 08:39:06","Traffic"," VEHICLE ACCIDENT"
"9685",9685,"RT309 EXPY & RAMP S EASTON RD TO RT309 NB; SPRINGFIELD; 2020-01-25 @ 08:39:49",NA,"Traffic: VEHICLE ACCIDENT","RT309 EXPY & RAMP S EASTON RD TO RT309 NB"," SPRINGFIELD"," 2020-01-25 @ 08:39:49"," 2020-01-25 "," 08:39:49","Traffic"," VEHICLE ACCIDENT"
"9686",9686,"CRESTVIEW AVE & KANES RD; ABINGTON; 2020-01-25 @ 08:47:44",19090,"Fire: UNKNOWN TYPE FIRE","CRESTVIEW AVE & KANES RD"," ABINGTON"," 2020-01-25 @ 08:47:44"," 2020-01-25 "," 08:47:44","Fire"," UNKNOWN TYPE FIRE"
"9687",9687,"LINE ST & PENN ST; LANSDALE; 2020-01-25 @ 08:53:25",19446,"Fire: FIRE ALARM","LINE ST & PENN ST"," LANSDALE"," 2020-01-25 @ 08:53:25"," 2020-01-25 "," 08:53:25","Fire"," FIRE ALARM"
"9688",9688,"CAMBURN RD & ELIAS CT;  WHITEMARSH; 2020-01-25 @ 08:52:45",19462,"EMS: FALL VICTIM","CAMBURN RD & ELIAS CT","  WHITEMARSH"," 2020-01-25 @ 08:52:45"," 2020-01-25 "," 08:52:45","EMS"," FALL VICTIM"
"9689",9689,"AIRY ST & BUTTONWOOD ST;  NORRISTOWN; 2020-01-25 @ 08:59:21",19401,"EMS: UNRESPONSIVE SUBJECT","AIRY ST & BUTTONWOOD ST","  NORRISTOWN"," 2020-01-25 @ 08:59:21"," 2020-01-25 "," 08:59:21","EMS"," UNRESPONSIVE SUBJECT"
"9690",9690,"W MONTGOMERY AVE & ROSE LN; LOWER MERION; 2020-01-25 @ 09:03:40",19041,"Traffic: ROAD OBSTRUCTION","W MONTGOMERY AVE & ROSE LN"," LOWER MERION"," 2020-01-25 @ 09:03:40"," 2020-01-25 "," 09:03:40","Traffic"," ROAD OBSTRUCTION"
"9691",9691,"BIG RD & FREDERICK DR;  UPPER FREDERICK; 2020-01-25 @ 09:09:34",19492,"EMS: HEAD INJURY","BIG RD & FREDERICK DR","  UPPER FREDERICK"," 2020-01-25 @ 09:09:34"," 2020-01-25 "," 09:09:34","EMS"," HEAD INJURY"
"9692",9692,"MORRIS RD & HAVERFORD RD; LOWER MERION; 2020-01-25 @ 09:07:00",19096,"Traffic: DISABLED VEHICLE","MORRIS RD & HAVERFORD RD"," LOWER MERION"," 2020-01-25 @ 09:07:00"," 2020-01-25 "," 09:07:00","Traffic"," DISABLED VEHICLE"
"9693",9693,"N LEWIS RD & ROYERSFORD RD; LIMERICK; 2020-01-25 @ 09:13:53",19468,"Traffic: VEHICLE ACCIDENT","N LEWIS RD & ROYERSFORD RD"," LIMERICK"," 2020-01-25 @ 09:13:53"," 2020-01-25 "," 09:13:53","Traffic"," VEHICLE ACCIDENT"
"9694",9694,"MAIN ST & S BROAD ST;  LANSDALE; 2020-01-25 @ 09:17:41",19446,"EMS: DIABETIC EMERGENCY","MAIN ST & S BROAD ST","  LANSDALE"," 2020-01-25 @ 09:17:41"," 2020-01-25 "," 09:17:41","EMS"," DIABETIC EMERGENCY"
"9695",9695,"YORK RD & HORSHAM RD;  HATBORO; 2020-01-25 @ 09:30:28",19040,"EMS: ALTERED MENTAL STATUS","YORK RD & HORSHAM RD","  HATBORO"," 2020-01-25 @ 09:30:28"," 2020-01-25 "," 09:30:28","EMS"," ALTERED MENTAL STATUS"
"9696",9696,"BUSINESS CENTER DR & DRESHER RD;  HORSHAM; 2020-01-25 @ 09:29:25",19044,"EMS: ALLERGIC REACTION","BUSINESS CENTER DR & DRESHER RD","  HORSHAM"," 2020-01-25 @ 09:29:25"," 2020-01-25 "," 09:29:25","EMS"," ALLERGIC REACTION"
"9697",9697,"HAWS AVE & W OAK ST;  NORRISTOWN; 2020-01-25 @ 09:28:00",19401,"EMS: MEDICAL ALERT ALARM","HAWS AVE & W OAK ST","  NORRISTOWN"," 2020-01-25 @ 09:28:00"," 2020-01-25 "," 09:28:00","EMS"," MEDICAL ALERT ALARM"
"9698",9698,"SILVER SPRINGS RD & HARES HILL RD;  CHESTER COUNTY; 2020-01-25 @ 09:28:38",19460,"EMS: RESPIRATORY EMERGENCY","SILVER SPRINGS RD & HARES HILL RD","  CHESTER COUNTY"," 2020-01-25 @ 09:28:38"," 2020-01-25 "," 09:28:38","EMS"," RESPIRATORY EMERGENCY"
"9699",9699,"GERMANTOWN PIKE & BRIDLE PATH RD;  EAST NORRITON; 2020-01-25 @ 09:33:46",19403,"EMS: CARDIAC EMERGENCY","GERMANTOWN PIKE & BRIDLE PATH RD","  EAST NORRITON"," 2020-01-25 @ 09:33:46"," 2020-01-25 "," 09:33:46","EMS"," CARDIAC EMERGENCY"
"9700",9700,"PLEASANT HILL DR & BERWYN RD;  CHELTENHAM; 2020-01-25 @ 09:33:17",19012,"EMS: HEAD INJURY","PLEASANT HILL DR & BERWYN RD","  CHELTENHAM"," 2020-01-25 @ 09:33:17"," 2020-01-25 "," 09:33:17","EMS"," HEAD INJURY"
"9701",9701,"6TH AVE & WELLS ST; CONSHOHOCKEN; 2020-01-25 @ 09:31:17",19428,"Fire: FIRE ALARM","6TH AVE & WELLS ST"," CONSHOHOCKEN"," 2020-01-25 @ 09:31:17"," 2020-01-25 "," 09:31:17","Fire"," FIRE ALARM"
"9702",9702,"WHITEHALL RD & W GERMANTOWN PIKE; EAST NORRITON; 2020-01-25 @ 09:35:55",19403,"Traffic: VEHICLE ACCIDENT","WHITEHALL RD & W GERMANTOWN PIKE"," EAST NORRITON"," 2020-01-25 @ 09:35:55"," 2020-01-25 "," 09:35:55","Traffic"," VEHICLE ACCIDENT"
"9703",9703,"RIDGE PIKE & E MAIN ST; PLYMOUTH; 2020-01-25 @ 09:31:53",19428,"Traffic: VEHICLE ACCIDENT","RIDGE PIKE & E MAIN ST"," PLYMOUTH"," 2020-01-25 @ 09:31:53"," 2020-01-25 "," 09:31:53","Traffic"," VEHICLE ACCIDENT"
"9704",9704,"RUBICAM AVE & OLD YORK RD; ABINGTON; 2020-01-25 @ 09:31:51",19001,"Traffic: VEHICLE ACCIDENT","RUBICAM AVE & OLD YORK RD"," ABINGTON"," 2020-01-25 @ 09:31:51"," 2020-01-25 "," 09:31:51","Traffic"," VEHICLE ACCIDENT"
"9705",9705,"RT309 EXPY & RAMP NORRISTOWN RD TO RT309 NB; LOWER GWYNEDD; 2020-01-25 @ 09:41:40",NA,"Traffic: VEHICLE ACCIDENT","RT309 EXPY & RAMP NORRISTOWN RD TO RT309 NB"," LOWER GWYNEDD"," 2020-01-25 @ 09:41:40"," 2020-01-25 "," 09:41:40","Traffic"," VEHICLE ACCIDENT"
"9706",9706,"RT309 EXPY & RAMP BUTLER PIKE TO RT309 NB; LOWER GWYNEDD; 2020-01-25 @ 09:50:36",NA,"Traffic: VEHICLE ACCIDENT","RT309 EXPY & RAMP BUTLER PIKE TO RT309 NB"," LOWER GWYNEDD"," 2020-01-25 @ 09:50:36"," 2020-01-25 "," 09:50:36","Traffic"," VEHICLE ACCIDENT"
"9707",9707,"RT309 EXPY & RAMP BUTLER PIKE TO RT309 NB; LOWER GWYNEDD; 2020-01-25 @ 09:50:04",NA,"Traffic: VEHICLE ACCIDENT","RT309 EXPY & RAMP BUTLER PIKE TO RT309 NB"," LOWER GWYNEDD"," 2020-01-25 @ 09:50:04"," 2020-01-25 "," 09:50:04","Traffic"," VEHICLE ACCIDENT"
"9708",9708,"RT309 EXPY AND RAMP NORRISTOWN RD TO RT309 NB; LOWER GWYNEDD; 2020-01-25 @ 09:52:45",NA,"Traffic: VEHICLE ACCIDENT","RT309 EXPY & RAMP NORRISTOWN RD TO RT309 NB"," LOWER GWYNEDD"," 2020-01-25 @ 09:52:45"," 2020-01-25 "," 09:52:45","Traffic"," VEHICLE ACCIDENT"
"9709",9709,"MEYER LN & KENTNER RD;  UPPER MORELAND; 2020-01-25 @ 09:53:19",19040,"EMS: FALL VICTIM","MEYER LN & KENTNER RD","  UPPER MORELAND"," 2020-01-25 @ 09:53:19"," 2020-01-25 "," 09:53:19","EMS"," FALL VICTIM"
"9710",9710,"CONSHOHOCKEN STATE RD & MANAYUNK RD; LOWER MERION; 2020-01-25 @ 10:00:36",19072,"Traffic: HAZARDOUS ROAD CONDITIONS","CONSHOHOCKEN STATE RD & MANAYUNK RD"," LOWER MERION"," 2020-01-25 @ 10:00:36"," 2020-01-25 "," 10:00:36","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9711",9711,"CATHEDRAL RD & QUARRY RD; BRYN ATHYN; 2020-01-25 @ 09:57:55",19009,"Traffic: DISABLED VEHICLE","CATHEDRAL RD & QUARRY RD"," BRYN ATHYN"," 2020-01-25 @ 09:57:55"," 2020-01-25 "," 09:57:55","Traffic"," DISABLED VEHICLE"
"9712",9712,"OLD YORK RD & VALLEY RD; CHELTENHAM; 2020-01-25 @ 10:06:47",19027,"Traffic: HAZARDOUS ROAD CONDITIONS","OLD YORK RD & VALLEY RD"," CHELTENHAM"," 2020-01-25 @ 10:06:47"," 2020-01-25 "," 10:06:47","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9713",9713,"CHINABERRY DR & COTTONWOOD CT;  WHITEMARSH; 2020-01-25 @ 10:10:06",19444,"EMS: FALL VICTIM","CHINABERRY DR & COTTONWOOD CT","  WHITEMARSH"," 2020-01-25 @ 10:10:06"," 2020-01-25 "," 10:10:06","EMS"," FALL VICTIM"
"9714",9714,"COMMERCE DR & W PENNSYLVANIA AVE;  UPPER DUBLIN; 2020-01-25 @ 10:09:03",19034,"EMS: SYNCOPAL EPISODE","COMMERCE DR & W PENNSYLVANIA AVE","  UPPER DUBLIN"," 2020-01-25 @ 10:09:03"," 2020-01-25 "," 10:09:03","EMS"," SYNCOPAL EPISODE"
"9715",9715,"LORRAINE AVE & ASCOT RD; SPRINGFIELD; 2020-01-25 @ 10:10:37",19075,"Fire: ELECTRICAL FIRE OUTSIDE","LORRAINE AVE & ASCOT RD"," SPRINGFIELD"," 2020-01-25 @ 10:10:37"," 2020-01-25 "," 10:10:37","Fire"," ELECTRICAL FIRE OUTSIDE"
"9716",9716,"CONSHOHOCKEN STATE RD & RIGHTERS MILL RD; LOWER MERION; 2020-01-25 @ 10:00:36",19035,"Traffic: HAZARDOUS ROAD CONDITIONS","CONSHOHOCKEN STATE RD & RIGHTERS MILL RD"," LOWER MERION"," 2020-01-25 @ 10:00:36"," 2020-01-25 "," 10:00:36","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9717",9717,"HEACOCK LN & E GLENSIDE AVE;  CHELTENHAM; 2020-01-25 @ 10:11:14",19095,"EMS: RESPIRATORY EMERGENCY","HEACOCK LN & E GLENSIDE AVE","  CHELTENHAM"," 2020-01-25 @ 10:11:14"," 2020-01-25 "," 10:11:14","EMS"," RESPIRATORY EMERGENCY"
"9718",9718,"HIGH ST & S FRANKLIN ST; POTTSTOWN; 2020-01-25 @ 10:14:27",19464,"Fire: FIRE ALARM","HIGH ST & S FRANKLIN ST"," POTTSTOWN"," 2020-01-25 @ 10:14:27"," 2020-01-25 "," 10:14:27","Fire"," FIRE ALARM"
"9719",9719,"RYAN CT & PETER LN; NEW HANOVER; 2020-01-25 @ 10:13:28",19525,"Fire: FIRE INVESTIGATION","RYAN CT & PETER LN"," NEW HANOVER"," 2020-01-25 @ 10:13:28"," 2020-01-25 "," 10:13:28","Fire"," FIRE INVESTIGATION"
"9720",9720,"WALNUT ST & N SPRING GARDEN ST; AMBLER; 2020-01-25 @ 10:13:32",19107,"Traffic: ROAD OBSTRUCTION","WALNUT ST & N SPRING GARDEN ST"," AMBLER"," 2020-01-25 @ 10:13:32"," 2020-01-25 "," 10:13:32","Traffic"," ROAD OBSTRUCTION"
"9721",9721,"JENE CT & GENERAL HANCOCK BLVD; MONTGOMERY; 2020-01-25 @ 10:11:33",19454,"Traffic: VEHICLE ACCIDENT","JENE CT & GENERAL HANCOCK BLVD"," MONTGOMERY"," 2020-01-25 @ 10:11:33"," 2020-01-25 "," 10:11:33","Traffic"," VEHICLE ACCIDENT"
"9722",9722,"OLD YORK RD & HIDDEN LN;  ABINGTON; 2020-01-25 @ 10:25:20",19001,"EMS: DIZZINESS","OLD YORK RD & HIDDEN LN","  ABINGTON"," 2020-01-25 @ 10:25:20"," 2020-01-25 "," 10:25:20","EMS"," DIZZINESS"
"9723",9723,"HORSESHOE LN & SCHOOL RD;  HORSHAM; 2020-01-25 @ 10:26:41",19044,"EMS: SEIZURES","HORSESHOE LN & SCHOOL RD","  HORSHAM"," 2020-01-25 @ 10:26:41"," 2020-01-25 "," 10:26:41","EMS"," SEIZURES"
"9724",9724,"TOWNSHIP LINE RD & WHITEHALL RD; EAST NORRITON; 2020-01-25 @ 10:28:09",19403,"Traffic: HAZARDOUS ROAD CONDITIONS","TOWNSHIP LINE RD & WHITEHALL RD"," EAST NORRITON"," 2020-01-25 @ 10:28:09"," 2020-01-25 "," 10:28:09","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9725",9725,"CHARLOTTE ST & NIGHTINGALE ST;  POTTSTOWN; 2020-01-25 @ 10:34:00",19464,"EMS: RESPIRATORY EMERGENCY","CHARLOTTE ST & NIGHTINGALE ST","  POTTSTOWN"," 2020-01-25 @ 10:34:00"," 2020-01-25 "," 10:34:00","EMS"," RESPIRATORY EMERGENCY"
"9726",9726,"MAIN ST & OAK DR; LOWER SALFORD; 2020-01-25 @ 10:35:12",19438,"Traffic: VEHICLE ACCIDENT","MAIN ST & OAK DR"," LOWER SALFORD"," 2020-01-25 @ 10:35:12"," 2020-01-25 "," 10:35:12","Traffic"," VEHICLE ACCIDENT"
"9727",9727,"OLD GRAVEL PIKE & DELPHI RD; LOWER FREDERICK; 2020-01-25 @ 10:38:10",19473,"Fire: FIRE ALARM","OLD GRAVEL PIKE & DELPHI RD"," LOWER FREDERICK"," 2020-01-25 @ 10:38:10"," 2020-01-25 "," 10:38:10","Fire"," FIRE ALARM"
"9728",9728,"BLACK WATCH CT & APPLEWOOD CT; HORSHAM; 2020-01-25 @ 10:41:10",19044,"Traffic: HAZARDOUS ROAD CONDITIONS","BLACK WATCH CT & APPLEWOOD CT"," HORSHAM"," 2020-01-25 @ 10:41:10"," 2020-01-25 "," 10:41:10","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9729",9729,"BETHLEHEM PIKE & LAFAYETTE AVE CONNECTOR; WHITEMARSH; 2020-01-25 @ 10:42:45",19034,"Fire: FIRE ALARM","BETHLEHEM PIKE & LAFAYETTE AVE CONNECTOR"," WHITEMARSH"," 2020-01-25 @ 10:42:45"," 2020-01-25 "," 10:42:45","Fire"," FIRE ALARM"
"9730",9730,"VILLAGE LN & N PLEASANT VIEW RD; LOWER POTTSGROVE; 2020-01-25 @ 10:43:30",19464,"Traffic: HAZARDOUS ROAD CONDITIONS","VILLAGE LN & N PLEASANT VIEW RD"," LOWER POTTSGROVE"," 2020-01-25 @ 10:43:30"," 2020-01-25 "," 10:43:30","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9731",9731,"VIOLET ST & E OAK ST;  NORRISTOWN; 2020-01-25 @ 10:46:23",19401,"EMS: DIZZINESS","VIOLET ST & E OAK ST","  NORRISTOWN"," 2020-01-25 @ 10:46:23"," 2020-01-25 "," 10:46:23","EMS"," DIZZINESS"
"9732",9732,"CONGO RD & MIDDLE CREEK RD; DOUGLASS; 2020-01-25 @ 10:50:27",19525,"Traffic: HAZARDOUS ROAD CONDITIONS","CONGO RD & MIDDLE CREEK RD"," DOUGLASS"," 2020-01-25 @ 10:50:27"," 2020-01-25 "," 10:50:27","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9733",9733,"SCHUYLKILL EXPY & RAMP S GULPH RD TO I76 EB; UPPER MERION; 2020-01-25 @ 10:50:55",NA,"Traffic: HAZARDOUS ROAD CONDITIONS","SCHUYLKILL EXPY & RAMP S GULPH RD TO I76 EB"," UPPER MERION"," 2020-01-25 @ 10:50:55"," 2020-01-25 "," 10:50:55","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9734",9734,"BELMONT AVE & N SPRING GARDEN ST; AMBLER; 2020-01-25 @ 10:47:57",19002,"Traffic: ROAD OBSTRUCTION","BELMONT AVE & N SPRING GARDEN ST"," AMBLER"," 2020-01-25 @ 10:47:57"," 2020-01-25 "," 10:47:57","Traffic"," ROAD OBSTRUCTION"
"9735",9735,"SCHUYLKILL EXPY & RAMP S GULPH RD TO I76 EB; UPPER MERION; 2020-01-25 @ 10:51:36",NA,"Traffic: HAZARDOUS ROAD CONDITIONS","SCHUYLKILL EXPY & RAMP S GULPH RD TO I76 EB"," UPPER MERION"," 2020-01-25 @ 10:51:36"," 2020-01-25 "," 10:51:36","Traffic"," HAZARDOUS ROAD CONDITIONS"
"9736",9736,"MONTGOMERY AVE & WOODSIDE RD;  LOWER MERION; 2020-01-25 @ 10:51:30",19041,"EMS: ALLERGIC REACTION","MONTGOMERY AVE & WOODSIDE RD","  LOWER MERION"," 2020-01-25 @ 10:51:30"," 2020-01-25 "," 10:51:30","EMS"," ALLERGIC REACTION"
"9737",9737,"LUXOR LN AND KELLY DR; NORRISTOWN; 2020-01-25 @ 10:52:03",19401,"Fire: ELEVATOR EMERGENCY","LUXOR LN & KELLY DR"," NORRISTOWN"," 2020-01-25 @ 10:52:03"," 2020-01-25 "," 10:52:03","Fire"," ELEVATOR EMERGENCY"
"9738",9738,"GREYTHORNE RD & KNOX RD; LOWER MERION; 2020-01-25 @ 10:54:53",19096,"Fire: FIRE ALARM","GREYTHORNE RD & KNOX RD"," LOWER MERION"," 2020-01-25 @ 10:54:53"," 2020-01-25 "," 10:54:53","Fire"," FIRE ALARM"
