"","desc","zip","title","address","towns","dt"
"11119","NOTTINGHAM RD & MANCHESTER RD;  EAST NORRITON; 2020-01-29 @ 03:49:47",19403,"EMS: DIABETIC EMERGENCY","NOTTINGHAM RD & MANCHESTER RD","  EAST NORRITON"," 2020-01-29 @ 03:49:47"
"11120","BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; 2020-01-29 @ 04:00:30",19468,"EMS: RESPIRATORY EMERGENCY","BLACK ROCK RD & S TRAPPE RD","  UPPER PROVIDENCE"," 2020-01-29 @ 04:00:30"
"11121","7TH AVE & HARRY ST;  CONSHOHOCKEN; 2020-01-29 @ 04:04:26",19428,"EMS: HEMORRHAGING","7TH AVE & HARRY ST","  CONSHOHOCKEN"," 2020-01-29 @ 04:04:26"
"11122","RIDGE PIKE & OAKWYN RD;  WHITEMARSH; 2020-01-29 @ 04:09:25",19444,"EMS: HEAD INJURY","RIDGE PIKE & OAKWYN RD","  WHITEMARSH"," 2020-01-29 @ 04:09:25"
"11123","KRIEBEL RD & SUMNEYTOWN PIKE;  TOWAMENCIN; 2020-01-29 @ 04:26:22",19446,"EMS: RESPIRATORY EMERGENCY","KRIEBEL RD & SUMNEYTOWN PIKE","  TOWAMENCIN"," 2020-01-29 @ 04:26:22"
"11124","WASHINGTON ST & E 7TH ST;  RED HILL; 2020-01-29 @ 04:49:38",18076,"EMS: FALL VICTIM","WASHINGTON ST & E 7TH ST","  RED HILL"," 2020-01-29 @ 04:49:38"
"11125","WELSH RD & WALTON RD;  LOWER MORELAND; 2020-01-29 @ 05:04:29",19006,"EMS: RESPIRATORY EMERGENCY","WELSH RD & WALTON RD","  LOWER MORELAND"," 2020-01-29 @ 05:04:29"
"11126","VALLEY RD & W VALLEY RD;  LOWER POTTSGROVE; 2020-01-29 @ 05:27:24",19464,"EMS: FALL VICTIM","VALLEY RD & W VALLEY RD","  LOWER POTTSGROVE"," 2020-01-29 @ 05:27:24"
"11127","FRANKLIN ST & ROWAN ALY;  POTTSTOWN; 2020-01-29 @ 05:43:21",19464,"EMS: MEDICAL ALERT ALARM","FRANKLIN ST & ROWAN ALY","  POTTSTOWN"," 2020-01-29 @ 05:43:21"
"11128","BENNER RD & WALNEL DR;  LIMERICK; 2020-01-29 @ 05:52:35",19468,"EMS: RESPIRATORY EMERGENCY","BENNER RD & WALNEL DR","  LIMERICK"," 2020-01-29 @ 05:52:35"
"11129","HENDERSON RD & W DEKALB PIKE; UPPER MERION; 2020-01-29 @ 05:53:14",19406,"Fire: FIRE ALARM","HENDERSON RD & W DEKALB PIKE"," UPPER MERION"," 2020-01-29 @ 05:53:14"
"11130","W WELSH RD & LOWER STATE RD; LOWER GWYNEDD; 2020-01-29 @ 06:00:18",19002,"Traffic: DISABLED VEHICLE","W WELSH RD & LOWER STATE RD"," LOWER GWYNEDD"," 2020-01-29 @ 06:00:18"
"11131","W TOWNSHIP LINE RD & POTSHOP RD; EAST NORRITON; 2020-01-29 @ 06:00:57",19403,"Traffic: VEHICLE ACCIDENT","W TOWNSHIP LINE RD & POTSHOP RD"," EAST NORRITON"," 2020-01-29 @ 06:00:57"
"11132","WALNUT ST & S 4TH AVE;  ROYERSFORD; 2020-01-29 @ 06:08:27",19468,"EMS: SUBJECT IN PAIN","WALNUT ST & S 4TH AVE","  ROYERSFORD"," 2020-01-29 @ 06:08:27"
"11133","FAIRVIEW ST & SCHOOL LN;  WEST POTTSGROVE; 2020-01-29 @ 06:06:35",19464,"EMS: SYNCOPAL EPISODE","FAIRVIEW ST & SCHOOL LN","  WEST POTTSGROVE"," 2020-01-29 @ 06:06:35"
"11134","HIGHLAND AVE & WHARTON RD; ABINGTON; 2020-01-29 @ 06:15:59",19046,"Traffic: VEHICLE ACCIDENT","HIGHLAND AVE & WHARTON RD"," ABINGTON"," 2020-01-29 @ 06:15:59"
"11135","RT422  & RAMP RT422 EB TO RT23; UPPER MERION; 2020-01-29 @ 06:18:46",NA,"Fire: WOODS/FIELD FIRE","RT422  & RAMP RT422 EB TO RT23"," UPPER MERION"," 2020-01-29 @ 06:18:46"
"11136","SANDY HILL RD & HALLOWELL RD;  PLYMOUTH; 2020-01-29 @ 06:19:43",19462,"EMS: SUBJECT IN PAIN","SANDY HILL RD & HALLOWELL RD","  PLYMOUTH"," 2020-01-29 @ 06:19:43"
"11137","AMBERLEY DR & MORRIS RD; WHITPAIN; 2020-01-29 @ 06:31:39",19422,"Fire: CARBON MONOXIDE DETECTOR","AMBERLEY DR & MORRIS RD"," WHITPAIN"," 2020-01-29 @ 06:31:39"
"11138","CAMPMEETING RD AND LIMESTONE LN;  UPPER MORELAND; 2020-01-29 @ 06:54:44",19090,"EMS: SUBJECT IN PAIN","CAMPMEETING RD & LIMESTONE LN","  UPPER MORELAND"," 2020-01-29 @ 06:54:44"
"11139","DRESHER RD; HORSHAM; 2020-01-29 @ 06:52:42",NA,"Fire: TRASH/DUMPSTER FIRE","DRESHER RD"," HORSHAM"," 2020-01-29 @ 06:52:42"
"11140","BICKLEY RD AND WESLEY AVE;  CHELTENHAM; 2020-01-29 @ 07:05:23",19038,"EMS: MEDICAL ALERT ALARM","BICKLEY RD & WESLEY AVE","  CHELTENHAM"," 2020-01-29 @ 07:05:23"
"11141","GYPSY LN & WAVERLY RD;  CHELTENHAM; 2020-01-29 @ 07:03:22",19038,"EMS: HEAD INJURY","GYPSY LN & WAVERLY RD","  CHELTENHAM"," 2020-01-29 @ 07:03:22"
"11142","SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-29 @ 07:10:37",19403,"EMS: HEMORRHAGING","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-29 @ 07:10:37"
"11143","5TH ST & DEAD END;  BERKS COUNTY; 2020-01-29 @ 07:13:18",NA,"EMS: FALL VICTIM","5TH ST & DEAD END","  BERKS COUNTY"," 2020-01-29 @ 07:13:18"
"11144","WELSH RD & WALTON RD;  LOWER MORELAND; 2020-01-29 @ 07:18:49",19006,"EMS: FALL VICTIM","WELSH RD & WALTON RD","  LOWER MORELAND"," 2020-01-29 @ 07:18:49"
"11145","VINCENT RD & ALLISON RD; UPPER MORELAND; 2020-01-29 @ 07:16:22",19090,"Fire: VEHICLE FIRE","VINCENT RD & ALLISON RD"," UPPER MORELAND"," 2020-01-29 @ 07:16:22"
"11146","VINCENT RD & ALLISON RD; UPPER MORELAND; 2020-01-29 @ 07:17:03",19090,"Traffic: VEHICLE FIRE","VINCENT RD & ALLISON RD"," UPPER MORELAND"," 2020-01-29 @ 07:17:03"
"11147","OLD YORK RD & RUBICAM AVE; ABINGTON; 2020-01-29 @ 07:23:53",19001,"Traffic: ROAD OBSTRUCTION","OLD YORK RD & RUBICAM AVE"," ABINGTON"," 2020-01-29 @ 07:23:53"
"11148","HORSHAM RD & GREEN TREE TAVERN RD;  HORSHAM; 2020-01-29 @ 07:37:05",19454,"EMS: RESPIRATORY EMERGENCY","HORSHAM RD & GREEN TREE TAVERN RD","  HORSHAM"," 2020-01-29 @ 07:37:05"
"11149","JOHNSTON AVE;  ABINGTON; 2020-01-29 @ 07:40:17",19001,"EMS: VEHICLE ACCIDENT","JOHNSTON AVE","  ABINGTON"," 2020-01-29 @ 07:40:17"
"11150","HORSHAM RD & GREEN TREE TAVERN RD; HORSHAM; 2020-01-29 @ 07:40:29",19454,"Fire: FIRE SPECIAL SERVICE","HORSHAM RD & GREEN TREE TAVERN RD"," HORSHAM"," 2020-01-29 @ 07:40:29"
"11151","JOHNSTON AVE & SUSQUEHANNA RD; ABINGTON; 2020-01-29 @ 07:40:27",19038,"Traffic: VEHICLE ACCIDENT","JOHNSTON AVE & SUSQUEHANNA RD"," ABINGTON"," 2020-01-29 @ 07:40:27"
"11152","EASTON RD & GREENWOOD AVE; CHELTENHAM; 2020-01-29 @ 07:53:59",19095,"Traffic: VEHICLE ACCIDENT","EASTON RD & GREENWOOD AVE"," CHELTENHAM"," 2020-01-29 @ 07:53:59"
"11153","MONTGOMERY AVE & WOODSIDE RD;  LOWER MERION; 2020-01-29 @ 08:05:16",19041,"EMS: ALTERED MENTAL STATUS","MONTGOMERY AVE & WOODSIDE RD","  LOWER MERION"," 2020-01-29 @ 08:05:16"
"11154","CATHCART RD & SKIPPACK PIKE; WHITPAIN; 2020-01-29 @ 08:08:33",19422,"Traffic: DISABLED VEHICLE","CATHCART RD & SKIPPACK PIKE"," WHITPAIN"," 2020-01-29 @ 08:08:33"
"11155","MARKLEY ST & W ROBERTS ST;  NORRISTOWN; 2020-01-29 @ 08:15:37",19401,"EMS: UNCONSCIOUS SUBJECT","MARKLEY ST & W ROBERTS ST","  NORRISTOWN"," 2020-01-29 @ 08:15:37"
"11156","LAUREEN RD & GRIMLEY RD; LOWER FREDERICK; 2020-01-29 @ 08:13:36",19473,"Fire: BUILDING FIRE","LAUREEN RD & GRIMLEY RD"," LOWER FREDERICK"," 2020-01-29 @ 08:13:36"
"11157","B AVE AND FULMER RD;  LOWER FREDERICK; 2020-01-29 @ 08:14:52",19473,"EMS: NAUSEA/VOMITING","B AVE & FULMER RD","  LOWER FREDERICK"," 2020-01-29 @ 08:14:52"
"11158","RT309 EXPY & RAMP RT309 SB TO PAPER MILL RD; SPRINGFIELD; 2020-01-29 @ 08:19:32",NA,"Traffic: DISABLED VEHICLE","RT309 EXPY & RAMP RT309 SB TO PAPER MILL RD"," SPRINGFIELD"," 2020-01-29 @ 08:19:32"
"11159","RT309 EXPY & RAMP RT309 SB TO PAPER MILL RD; SPRINGFIELD; 2020-01-29 @ 08:19:36",NA,"Traffic: DISABLED VEHICLE","RT309 EXPY & RAMP RT309 SB TO PAPER MILL RD"," SPRINGFIELD"," 2020-01-29 @ 08:19:36"
"11160","SCHOOL RD & MORRIS RD; WHITPAIN; 2020-01-29 @ 08:31:17",19422,"Traffic: DISABLED VEHICLE","SCHOOL RD & MORRIS RD"," WHITPAIN"," 2020-01-29 @ 08:31:17"
"11161","BAYBERRY DR & SYCAMORE DR;  LIMERICK; 2020-01-29 @ 08:31:57",19468,"EMS: BACK PAINS/INJURY","BAYBERRY DR & SYCAMORE DR","  LIMERICK"," 2020-01-29 @ 08:31:57"
"11162","E CITY AVE;  LOWER MERION; 2020-01-29 @ 08:34:33",NA,"EMS: SEIZURES","E CITY AVE","  LOWER MERION"," 2020-01-29 @ 08:34:33"
"11163","CONSHOHOCKEN STATE RD AND E CITY AVE;  LOWER MERION; 2020-01-29 @ 08:34:33",19004,"EMS: SEIZURES","CONSHOHOCKEN STATE RD & E CITY AVE","  LOWER MERION"," 2020-01-29 @ 08:34:33"
"11164","WALNUT ST & S 4TH AVE;  ROYERSFORD; 2020-01-29 @ 08:39:16",19468,"EMS: SYNCOPAL EPISODE","WALNUT ST & S 4TH AVE","  ROYERSFORD"," 2020-01-29 @ 08:39:16"
"11165","WILLIAM ST & FRONT ST; WEST CONSHOHOCKEN; 2020-01-29 @ 08:38:40",19428,"Traffic: VEHICLE ACCIDENT","WILLIAM ST & FRONT ST"," WEST CONSHOHOCKEN"," 2020-01-29 @ 08:38:40"
"11166","GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; 2020-01-29 @ 08:42:30",19401,"EMS: RESPIRATORY EMERGENCY","GERMANTOWN PIKE & HANNAH AVE","  EAST NORRITON"," 2020-01-29 @ 08:42:30"
"11167","POWELL ST & E FORNANCE ST;  NORRISTOWN; 2020-01-29 @ 08:43:00",19401,"EMS: RESPIRATORY EMERGENCY","POWELL ST & E FORNANCE ST","  NORRISTOWN"," 2020-01-29 @ 08:43:00"
"11168","PHILMONT AVE & RED LION RD; LOWER MORELAND; 2020-01-29 @ 08:42:16",19006,"Traffic: VEHICLE ACCIDENT","PHILMONT AVE & RED LION RD"," LOWER MORELAND"," 2020-01-29 @ 08:42:16"
"11169","UNION ST & N MAPLE AVE; HATFIELD BORO; 2020-01-29 @ 08:51:24",NA,"Traffic: ROAD OBSTRUCTION","UNION ST & N MAPLE AVE"," HATFIELD BORO"," 2020-01-29 @ 08:51:24"
"11170","HIGHLAND MANOR DR & DEAD END;  PERKIOMEN; 2020-01-29 @ 08:54:11",NA,"EMS: MEDICAL ALERT ALARM","HIGHLAND MANOR DR & DEAD END","  PERKIOMEN"," 2020-01-29 @ 08:54:11"
"11171","DALE RD & KING RD;  ABINGTON; 2020-01-29 @ 08:53:45",19006,"EMS: SYNCOPAL EPISODE","DALE RD & KING RD","  ABINGTON"," 2020-01-29 @ 08:53:45"
"11172","HORSHAM RD & NORRISTOWN RD; HORSHAM; 2020-01-29 @ 08:53:35",19044,"Traffic: VEHICLE ACCIDENT","HORSHAM RD & NORRISTOWN RD"," HORSHAM"," 2020-01-29 @ 08:53:35"
"11173","NORRISTOWN RD & SENTRY PKWY; WHITPAIN; 2020-01-29 @ 08:56:53",19422,"Fire: GASODOR/LEAK","NORRISTOWN RD & SENTRY PKWY"," WHITPAIN"," 2020-01-29 @ 08:56:53"
"11174","STUMP RD & HORSHAM RD; MONTGOMERY; 2020-01-29 @ 08:57:17",19454,"Traffic: DISABLED VEHICLE","STUMP RD & HORSHAM RD"," MONTGOMERY"," 2020-01-29 @ 08:57:17"
"11175","ERLEN RD & CEDAR LN;  CHELTENHAM; 2020-01-29 @ 09:01:09",19027,"EMS: CARDIAC EMERGENCY","ERLEN RD & CEDAR LN","  CHELTENHAM"," 2020-01-29 @ 09:01:09"
"11176","LOCUST ST & W ROBERTS ST;  NORRISTOWN; 2020-01-29 @ 09:11:06",19401,"EMS: BACK PAINS/INJURY","LOCUST ST & W ROBERTS ST","  NORRISTOWN"," 2020-01-29 @ 09:11:06"
"11177","FERNBROOK AVE & MAPLE AVE;  CHELTENHAM; 2020-01-29 @ 09:24:47",19095,"EMS: CVA/STROKE","FERNBROOK AVE & MAPLE AVE","  CHELTENHAM"," 2020-01-29 @ 09:24:47"
"11178","EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; 2020-01-29 @ 09:28:41",19403,"EMS: CARDIAC EMERGENCY","EAGLEVILLE RD & SUNDERLAND DR","  LOWER PROVIDENCE"," 2020-01-29 @ 09:28:41"
"11179","REYNOLDS AVE & SPRING ST;  POTTSTOWN; 2020-01-29 @ 09:28:16",19464,"EMS: RESPIRATORY EMERGENCY","REYNOLDS AVE & SPRING ST","  POTTSTOWN"," 2020-01-29 @ 09:28:16"
"11180","VALLEY FORGE RD & GENERAL STEUBEN RD;  UPPER MERION; 2020-01-29 @ 09:45:10",19406,"EMS: SUBJECT IN PAIN","VALLEY FORGE RD & GENERAL STEUBEN RD","  UPPER MERION"," 2020-01-29 @ 09:45:10"
"11181","PENNSYLVANIA TPKE & RAMP RT309 TO I276 EB; UPPER MORELAND; 2020-01-29 @ 09:45:57",NA,"Traffic: ROAD OBSTRUCTION","PENNSYLVANIA TPKE & RAMP RT309 TO I276 EB"," UPPER MORELAND"," 2020-01-29 @ 09:45:57"
"11182","CHURCH ST & ADAMS AVE;  ABINGTON; 2020-01-29 @ 09:46:01",19001,"EMS: LACERATIONS","CHURCH ST & ADAMS AVE","  ABINGTON"," 2020-01-29 @ 09:46:01"
"11183","CYNWYD CIR & W PRINCETON RD;  LOWER MERION; 2020-01-29 @ 09:48:29",19004,"EMS: SUBJECT IN PAIN","CYNWYD CIR & W PRINCETON RD","  LOWER MERION"," 2020-01-29 @ 09:48:29"
"11184","WANAMAKER RD & BAEDER RD; ABINGTON; 2020-01-29 @ 09:48:59",19046,"Fire: FIRE ALARM","WANAMAKER RD & BAEDER RD"," ABINGTON"," 2020-01-29 @ 09:48:59"
"11185","RT309 EXPY & RAMP RT309 SB TO PAPER MILL RD; SPRINGFIELD; 2020-01-29 @ 09:51:27",NA,"Traffic: DISABLED VEHICLE","RT309 EXPY & RAMP RT309 SB TO PAPER MILL RD"," SPRINGFIELD"," 2020-01-29 @ 09:51:27"
"11186","CONSHOHOCKEN STATE RD & HOLLOW RD;  LOWER MERION; 2020-01-29 @ 09:55:04",19035,"EMS: SEIZURES","CONSHOHOCKEN STATE RD & HOLLOW RD","  LOWER MERION"," 2020-01-29 @ 09:55:04"
"11187","TWIN SILO DR & MORRIS RD;  WHITPAIN; 2020-01-29 @ 09:58:57",19422,"EMS: HEAD INJURY","TWIN SILO DR & MORRIS RD","  WHITPAIN"," 2020-01-29 @ 09:58:57"
"11188","SUMNEYTOWN PIKE & CHURCH RD;  UPPER GWYNEDD; 2020-01-29 @ 10:03:06",19446,"EMS: DIZZINESS","SUMNEYTOWN PIKE & CHURCH RD","  UPPER GWYNEDD"," 2020-01-29 @ 10:03:06"
"11189","GERMANTOWN PIKE & WHITEHALL RD; EAST NORRITON; 2020-01-29 @ 10:11:07",19403,"Traffic: DISABLED VEHICLE","GERMANTOWN PIKE & WHITEHALL RD"," EAST NORRITON"," 2020-01-29 @ 10:11:07"
"11190","ALLENTOWN RD & WOODLAWN DR;  TOWAMENCIN; 2020-01-29 @ 10:14:30",19446,"EMS: FALL VICTIM","ALLENTOWN RD & WOODLAWN DR","  TOWAMENCIN"," 2020-01-29 @ 10:14:30"
"11191","HANOVER ST & E 4TH ST;  POTTSTOWN; 2020-01-29 @ 10:14:02",19464,"EMS: RESPIRATORY EMERGENCY","HANOVER ST & E 4TH ST","  POTTSTOWN"," 2020-01-29 @ 10:14:02"
"11192","STERIGERE ST & DEAD END;  WEST NORRITON; 2020-01-29 @ 10:22:40",19401,"EMS: CARDIAC EMERGENCY","STERIGERE ST & DEAD END","  WEST NORRITON"," 2020-01-29 @ 10:22:40"
"11193","CEDAR RD & SHELMIRE ST; ABINGTON; 2020-01-29 @ 10:35:05",19027,"Traffic: VEHICLE ACCIDENT","CEDAR RD & SHELMIRE ST"," ABINGTON"," 2020-01-29 @ 10:35:05"
"11194","BETHLEHEM PIKE & KNAPP RD; MONTGOMERY; 2020-01-29 @ 10:38:56",18936,"Fire: FIRE ALARM","BETHLEHEM PIKE & KNAPP RD"," MONTGOMERY"," 2020-01-29 @ 10:38:56"
"11195","WALNUT ST & MANATAWNY ST; POTTSTOWN; 2020-01-29 @ 10:44:50",19464,"Fire: GASODOR/LEAK","WALNUT ST & MANATAWNY ST"," POTTSTOWN"," 2020-01-29 @ 10:44:50"
"11196","BROAD ST & E 6TH ST;  LANSDALE; 2020-01-29 @ 10:45:53",19446,"EMS: CARDIAC EMERGENCY","BROAD ST & E 6TH ST","  LANSDALE"," 2020-01-29 @ 10:45:53"
"11197","LINWOOD AVE & E SPRING AVE;  LOWER MERION; 2020-01-29 @ 10:41:28",19003,"EMS: SEIZURES","LINWOOD AVE & E SPRING AVE","  LOWER MERION"," 2020-01-29 @ 10:41:28"
"11198","NATALIE LN & NORMA LN;  NORRISTOWN; 2020-01-29 @ 10:45:28",19401,"EMS: SUBJECT IN PAIN","NATALIE LN & NORMA LN","  NORRISTOWN"," 2020-01-29 @ 10:45:28"
"11199","RT422  & EMERGENCY CROSS OVER; CHESTER COUNTY; 2020-01-29 @ 10:44:57",NA,"Traffic: DISABLED VEHICLE","RT422  & EMERGENCY CROSS OVER"," CHESTER COUNTY"," 2020-01-29 @ 10:44:57"
"11200","RT422  & EMERGENCY CROSS OVER; CHESTER COUNTY; 2020-01-29 @ 10:44:58",NA,"Traffic: DISABLED VEHICLE","RT422  & EMERGENCY CROSS OVER"," CHESTER COUNTY"," 2020-01-29 @ 10:44:58"
"11201","NORTH HILLS AVE & CHESTNUT AVE; ABINGTON; 2020-01-29 @ 10:53:43",19038,"Traffic: DISABLED VEHICLE","NORTH HILLS AVE & CHESTNUT AVE"," ABINGTON"," 2020-01-29 @ 10:53:43"
"11202","RIDGE PIKE & N TROOPER RD; LOWER PROVIDENCE; 2020-01-29 @ 10:53:09",19403,"Traffic: VEHICLE ACCIDENT","RIDGE PIKE & N TROOPER RD"," LOWER PROVIDENCE"," 2020-01-29 @ 10:53:09"
"11203","MAIN ST & KULP RD;  LOWER SALFORD; 2020-01-29 @ 10:57:01",19438,"EMS: SUBJECT IN PAIN","MAIN ST & KULP RD","  LOWER SALFORD"," 2020-01-29 @ 10:57:01"
"11204","STUMP RD & POLO DR; MONTGOMERY; 2020-01-29 @ 11:01:44",19454,"Traffic: VEHICLE ACCIDENT","STUMP RD & POLO DR"," MONTGOMERY"," 2020-01-29 @ 11:01:44"
"11205","ACADEMY RD & W AMHERST RD;  LOWER MERION; 2020-01-29 @ 11:03:52",19004,"EMS: ABDOMINAL PAINS","ACADEMY RD & W AMHERST RD","  LOWER MERION"," 2020-01-29 @ 11:03:52"
"11206","NORTH HILLS AVE & CHESTNUT AVE; ABINGTON; 2020-01-29 @ 11:08:24",19038,"Traffic: DISABLED VEHICLE","NORTH HILLS AVE & CHESTNUT AVE"," ABINGTON"," 2020-01-29 @ 11:08:24"
"11207","RYDAL RD & THE FAIRWAY;  ABINGTON; 2020-01-29 @ 11:08:29",19046,"EMS: NAUSEA/VOMITING","RYDAL RD & THE FAIRWAY","  ABINGTON"," 2020-01-29 @ 11:08:29"
"11208","FRANKLIN ST & PROSPECT ST; POTTSTOWN; 2020-01-29 @ 11:07:46",19464,"Fire: FIRE ALARM","FRANKLIN ST & PROSPECT ST"," POTTSTOWN"," 2020-01-29 @ 11:07:46"
"11209","EASTON RD & JENKINTOWN RD;  ABINGTON; 2020-01-29 @ 11:13:37",19038,"EMS: GENERAL WEAKNESS","EASTON RD & JENKINTOWN RD","  ABINGTON"," 2020-01-29 @ 11:13:37"
"11210","CONSHOHOCKEN STATE RD & HOLLOW RD;  LOWER MERION; 2020-01-29 @ 11:15:02",19035,"EMS: SYNCOPAL EPISODE","CONSHOHOCKEN STATE RD & HOLLOW RD","  LOWER MERION"," 2020-01-29 @ 11:15:02"
"11211","MAIN ST & W 3RD ST;  PENNSBURG; 2020-01-29 @ 11:19:53",18073,"EMS: HEAD INJURY","MAIN ST & W 3RD ST","  PENNSBURG"," 2020-01-29 @ 11:19:53"
"11212","MONTGOMERY AVE & OLD GULPH RD; LOWER MERION; 2020-01-29 @ 11:18:51",19072,"Traffic: VEHICLE ACCIDENT","MONTGOMERY AVE & OLD GULPH RD"," LOWER MERION"," 2020-01-29 @ 11:18:51"
"11213","W VALLEY FORGE RD & MANCILL MILL RD; UPPER MERION; 2020-01-29 @ 11:22:51",19406,"Traffic: VEHICLE ACCIDENT","W VALLEY FORGE RD & MANCILL MILL RD"," UPPER MERION"," 2020-01-29 @ 11:22:51"
"11214","LUKENS AVE & COLUMBIA AVE;  ABINGTON; 2020-01-29 @ 11:30:10",19090,"EMS: SUBJECT IN PAIN","LUKENS AVE & COLUMBIA AVE","  ABINGTON"," 2020-01-29 @ 11:30:10"
"11215","HARMONY DR & FORESMAN DR;  POTTSTOWN; 2020-01-29 @ 11:33:06",19464,"EMS: HEMORRHAGING","HARMONY DR & FORESMAN DR","  POTTSTOWN"," 2020-01-29 @ 11:33:06"
"11216","HARNER DR & WEBSTER LN;  UPPER DUBLIN; 2020-01-29 @ 11:40:57",19002,"EMS: NAUSEA/VOMITING","HARNER DR & WEBSTER LN","  UPPER DUBLIN"," 2020-01-29 @ 11:40:57"
"11217","MONTGOMERY AVE;  LOWER MERION; 2020-01-29 @ 11:45:36",NA,"EMS: VEHICLE ACCIDENT","MONTGOMERY AVE","  LOWER MERION"," 2020-01-29 @ 11:45:36"
"11218","MEADE RD & JENKINTOWN RD;  CHELTENHAM; 2020-01-29 @ 11:44:35",19027,"EMS: CARDIAC EMERGENCY","MEADE RD & JENKINTOWN RD","  CHELTENHAM"," 2020-01-29 @ 11:44:35"
"11219","ITHAN AVE & CURWEN RD; LOWER MERION; 2020-01-29 @ 11:47:49",19010,"Fire: GASODOR/LEAK","ITHAN AVE & CURWEN RD"," LOWER MERION"," 2020-01-29 @ 11:47:49"
"11220","DEKALB PIKE & TOURNAMENT DR;  WHITPAIN; 2020-01-29 @ 11:55:22",19422,"EMS: CARDIAC EMERGENCY","DEKALB PIKE & TOURNAMENT DR","  WHITPAIN"," 2020-01-29 @ 11:55:22"
"11221","PATTERSON AVE & HAINES RD;  EAST NORRITON; 2020-01-29 @ 11:52:26",19401,"EMS: FALL VICTIM","PATTERSON AVE & HAINES RD","  EAST NORRITON"," 2020-01-29 @ 11:52:26"
"11222","BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; 2020-01-29 @ 11:56:19",19446,"EMS: SUBJECT IN PAIN","BETHLEHEM PIKE & TAYLOR RD","  MONTGOMERY"," 2020-01-29 @ 11:56:19"
"11223","ARMAND HAMMER BLVD & MEDICAL DR;  LOWER POTTSGROVE; 2020-01-29 @ 12:05:50",19464,"EMS: CARDIAC EMERGENCY","ARMAND HAMMER BLVD & MEDICAL DR","  LOWER POTTSGROVE"," 2020-01-29 @ 12:05:50"
"11224","VALLEY RD & W VALLEY RD;  LOWER POTTSGROVE; 2020-01-29 @ 12:05:15",19464,"EMS: GENERAL WEAKNESS","VALLEY RD & W VALLEY RD","  LOWER POTTSGROVE"," 2020-01-29 @ 12:05:15"
"11225","PHILADELPHIA AVE & WILLIAMS WAY;  DOUGLASS; 2020-01-29 @ 12:11:30",19525,"EMS: HEAD INJURY","PHILADELPHIA AVE & WILLIAMS WAY","  DOUGLASS"," 2020-01-29 @ 12:11:30"
"11226","GERMANTOWN PIKE & ATRIUM WAY;  PLYMOUTH; 2020-01-29 @ 12:20:21",19462,"EMS: MEDICAL ALERT ALARM","GERMANTOWN PIKE & ATRIUM WAY","  PLYMOUTH"," 2020-01-29 @ 12:20:21"
"11227","HIGH ST & S ADAMS ST; POTTSTOWN; 2020-01-29 @ 12:17:33",19464,"Traffic: VEHICLE ACCIDENT","HIGH ST & S ADAMS ST"," POTTSTOWN"," 2020-01-29 @ 12:17:33"
"11228","TROOPER RD & TURN LANE;  WEST NORRITON; 2020-01-29 @ 12:22:55",NA,"EMS: SEIZURES","TROOPER RD & TURN LANE","  WEST NORRITON"," 2020-01-29 @ 12:22:55"
"11229","HIGH ST & N WARREN ST; POTTSTOWN; 2020-01-29 @ 12:17:33",19464,"Traffic: VEHICLE ACCIDENT","HIGH ST & N WARREN ST"," POTTSTOWN"," 2020-01-29 @ 12:17:33"
"11230","MONTGOMERY AVE & TREGARON RD;  LOWER MERION; 2020-01-29 @ 12:28:08",19004,"EMS: CARDIAC EMERGENCY","MONTGOMERY AVE & TREGARON RD","  LOWER MERION"," 2020-01-29 @ 12:28:08"
"11231","FOX CHASE RD & HUNTINGDON PIKE; ROCKLEDGE; 2020-01-29 @ 12:26:47",19046,"Traffic: VEHICLE ACCIDENT","FOX CHASE RD & HUNTINGDON PIKE"," ROCKLEDGE"," 2020-01-29 @ 12:26:47"
"11232","LANSDALE AVE & E 7TH ST;  LANSDALE; 2020-01-29 @ 12:42:54",19446,"EMS: CARDIAC EMERGENCY","LANSDALE AVE & E 7TH ST","  LANSDALE"," 2020-01-29 @ 12:42:54"
"11233","HAWS AVE & W WASHINGTON ST;  NORRISTOWN; 2020-01-29 @ 12:48:21",19401,"EMS: UNCONSCIOUS SUBJECT","HAWS AVE & W WASHINGTON ST","  NORRISTOWN"," 2020-01-29 @ 12:48:21"
"11234","W 7TH ST;  LANSDALE; 2020-01-29 @ 12:48:45",19446,"EMS: VEHICLE ACCIDENT","W 7TH ST","  LANSDALE"," 2020-01-29 @ 12:48:45"
"11235","W 7TH ST & WALNUT ST; LANSDALE; 2020-01-29 @ 12:48:30",19446,"Traffic: VEHICLE ACCIDENT","W 7TH ST & WALNUT ST"," LANSDALE"," 2020-01-29 @ 12:48:30"
"11236","FORD ST & W 5TH ST;  BRIDGEPORT; 2020-01-29 @ 12:53:42",19405,"EMS: ALTERED MENTAL STATUS","FORD ST & W 5TH ST","  BRIDGEPORT"," 2020-01-29 @ 12:53:42"
