desc,zip,title
"7/26/2019 16:11, WASHINGTON ST & POPLAR ST, CONSHOHOCKEN, Station 35",19428,Fire: ELEVATOR EMERGENCY
"7/26/2019 16:24, WASHINGTON ST, CONSHOHOCKEN, Station 35",19428,Fire: GAS-ODOR/LEAK
"7/26/2019 16:57, WENTWORTH CIR & TURNBERRY DR, LIMERICK, Station 54",19468,Fire: CARBON MONOXIDE DETECTOR
"7/26/2019 17:28, FINLEY CT & COTTAGE AVE, UPPER GWYNEDD, Station 80",19446,Fire: FIRE ALARM
"7/26/2019 17:39, RODGERS RD & WIDENER RD, CHELTENHAM, Station 5",19027,Fire: GAS-ODOR/LEAK
"7/26/2019 17:38, RT422  & RAMP RT29 TO RT422 WB, UPPER PROVIDENCE, Station 99",NA,Fire: VEHICLE FIRE
"7/26/2019 17:38, RT422  & RAMP RT422 WB TO RT29, UPPER PROVIDENCE, Station 99",NA,Fire: VEHICLE FIRE
"7/26/2019 17:48, HIGH ST & EDEN ST, POTTSTOWN, Station 69",19464,Fire: APPLIANCE FIRE
"7/26/2019 17:59, S COLLEGEVILLE RD, UPPER PROVIDENCE, Station 99",NA,Fire: FIRE POLICE NEEDED
"7/26/2019 18:17, THORNDALE DR & BAINBRIDGE DR, TOWAMENCIN, Station 76",19440,Fire: FIRE ALARM
"7/26/2019 18:33, SCHUYLKILL EXPY & CONSHOHOCKEN STATE UNDERPASS, LOWER MERION, Station 22",NA,Fire: VEHICLE ACCIDENT
"7/26/2019 18:45, POSSUM HOLLOW RD, LIMERICK, Station 51",19464,Fire: VEHICLE ACCIDENT
"7/26/2019 18:51, WHETHERSFIELD CIR & VILLAGE GREEN LN, TELFORD, Station 75",18969,Fire: FIRE INVESTIGATION
"7/26/2019 18:51, BORATEN RD & BORATEN CIR, LIMERICK, Station 51",19468,Fire: FIRE ALARM
"7/26/2019 18:45, SANATOGA RD & EVERGREEN RD, LIMERICK, Station 51",19464,Fire: VEHICLE ACCIDENT
"7/26/2019 18:51, RELIANCE RD & COUNTRY SIDE LN, TELFORD, Station 75",18969,Fire: FIRE INVESTIGATION
"7/26/2019 19:35, GERMANTOWN PIKE & DEKALB PIKE, EAST NORRITON, Station 61",19401,Fire: FIRE ALARM
"7/26/2019 19:49, WALNUT ST & WILE AVE, SOUDERTON, Station 74",18964,Fire: BUILDING FIRE
"7/26/2019 20:15, JACOBY ST & CHURCH ST, NORRISTOWN, Station 27",19401,Fire: FIRE INVESTIGATION
"7/26/2019 21:07, BRYCE LN & E SWEDESFORD RD, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/26/2019 21:17, COUNTY LINE RD & WILLOW DR, HORSHAM, Station 15",18974,Fire: CARBON MONOXIDE DETECTOR
"7/26/2019 21:36, WASHINGTON ST & POPLAR ST, CONSHOHOCKEN, Station 35",19428,Fire: ELEVATOR EMERGENCY
"7/26/2019 22:01, GREEN ST & BIRCH ALY, BRIDGEPORT, Station 31",NA,Fire: FIRE ALARM
"7/26/2019 22:12, WALNUT ST & S 4TH AVE, ROYERSFORD, Station 98",19468,Fire: FIRE ALARM
"7/26/2019 23:21, CONSTITUTION DR & PATRIOT DR, UPPER PROVIDENCE, Station 34",19426,Fire: BUILDING FIRE
"7/27/2019 0:21, DAVISVILLE RD & PENNYPACK RD, UPPER MORELAND, Station 10",19040,Fire: GAS-ODOR/LEAK
"7/27/2019 1:10, EASTON RD & HOME DEPOT DR, UPPER MORELAND, Station 10",19090,Fire: FIRE ALARM
"7/27/2019 1:36, COUNTY LINE RD & NEW RD, UPPER MORELAND, Station 10",18966,Fire: FIRE ALARM
"7/27/2019 2:37, MAIN ST & S BROAD ST, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/27/2019 2:48, MAIN ST, LIMERICK, Station 51",19468,Fire: VEHICLE ACCIDENT
"7/27/2019 2:48, MAIN ST & RAILROAD ST, LIMERICK, Station 51",19468,Fire: VEHICLE ACCIDENT
"7/27/2019 3:53, MONTGOMERY AVE & RADNOR ST, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/27/2019 4:42, MORELAND RD & CENTER AVE, ABINGTON, Station 500",19090,Fire: FIRE ALARM
"7/27/2019 5:01, ANDORRA GLEN CT & CRABAPPLE DR, WHITEMARSH, Station 29",19444,Fire: FIRE ALARM
"7/27/2019 5:42, NOBLE ST & W LAFAYETTE ST, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/27/2019 6:51, WOODLAND AVE & S HILLS BLVD, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/27/2019 7:17, AIRDALE RD & W MONTGOMERY AVE, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/27/2019 7:34, BRYN MAWR AVE & UNION AVE, LOWER MERION, Station 28",19004,Fire: VEHICLE FIRE
"7/27/2019 8:35, SERPENTINE LN & PARDEE LN, CHELTENHAM, Station 5",19095,Fire: FIRE ALARM
"7/27/2019 8:58, WELSH TER & DEAD END, LOWER MERION, Station 26",NA,Fire: FIRE ALARM
"7/27/2019 9:44, JEFFERSON AVE & HALE ST, POTTSTOWN, Station 69",19464,Fire: FIRE SPECIAL SERVICE
"7/27/2019 9:50, PENNSYLVANIA AVE & COMMERCE DR, WHITEMARSH, Station 29",19034,Fire: FIRE INVESTIGATION
"7/27/2019 10:09, YEAGER RD, UPPER PROVIDENCE, Station 98",19468,Fire: UNKNOWN TYPE FIRE
"7/27/2019 10:12, EARL LN & WOODLAND AVE, HATBORO, Station 95",19040,Fire: VEHICLE ACCIDENT
"7/27/2019 10:42, SHEAFF LN & WILLIAMS RD, WHITEMARSH, Station 29",19034,Fire: FIRE ALARM
"7/27/2019 10:41, SCHUYLKILL EXPY & RAMP HOLLOW RD TO I76 EB, LOWER MERION, Station 22",NA,Fire: VEHICLE FIRE
"7/27/2019 11:23, COATES LN & HOLLY DR, UPPER MERION, Station 49",19406,Fire: FIRE ALARM
"7/27/2019 12:00, GRAYS LN & LAUREL LN, LOWER MERION, Station 25",19041,Fire: FIRE ALARM
"7/27/2019 12:30, COUNTY LINE RD & HENRY AVE, BUCKS COUNTY, Station 95",19040,Fire: FIRE ALARM
"7/27/2019 12:30, WALT RD & MONTGOMERY AVE, RED HILL, Station 71",NA,Fire: FIRE ALARM
"7/27/2019 12:59, HEATHER LN & BRADLEY WAY, LOWER POTTSGROVE, Station 58",19464,Fire: CARBON MONOXIDE DETECTOR
"7/27/2019 13:22, MAIN ST & OLD SUMNEYTOWN PIKE, LOWER SALFORD, Station 89",19438,Fire: FIRE INVESTIGATION
"7/27/2019 14:02, LONG RD, UPPER MERION, Station 47",19406,Fire: VEHICLE FIRE
"7/27/2019 15:41, CHARLOTTE ST & MERVINE ST, LOWER POTTSGROVE, Station 59",19464,Fire: VEHICLE ACCIDENT
"7/27/2019 15:50, UPLAND RD & OLD LANCASTER RD, LOWER MERION, Station 28",19066,Fire: GAS-ODOR/LEAK
"7/27/2019 16:14, RIVER RD & MCCOYS LN, UPPER MERION, Station 48",19406,Fire: FIRE ALARM
"7/27/2019 16:13, KING ST & PENN ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/27/2019 16:31, MONTGOMERY AVE & AUCHY RD, SPRINGFIELD, Station 6",19038,Fire: FIRE ALARM
"7/27/2019 16:46, HIGHLAND AVE & DEAD END, JENKINTOWN, Station 96",NA,Fire: FIRE ALARM
"7/27/2019 17:20, YORK RD & SUMMIT AVE, JENKINTOWN, Station 96",19046,Fire: FIRE INVESTIGATION
"7/27/2019 17:46, SWEDELAND RD & JONES RD, UPPER MERION, Station 48",19406,Fire: FIRE ALARM
"7/27/2019 18:08, LINFIELD TRAPPE RD & WEAVER LN, LIMERICK, Station 54",19468,Fire: ELEVATOR EMERGENCY
"7/27/2019 18:13, W MAIN ST, WEST NORRITON, Station 46",NA,Fire: S/B AT HELICOPTER LANDING
"7/27/2019 18:19, CHARLOTTE ST & OAK ST, POTTSTOWN, Station 69",19464,Fire: FIRE INVESTIGATION
"7/27/2019 18:19, EVANS ST & OAK ST, POTTSTOWN, Station 69",19464,Fire: FIRE INVESTIGATION
"7/27/2019 18:47, SCHUYLKILL EXPY & CONSHOHOCKEN STATE UNDERPASS, LOWER MERION, Station 22",NA,Fire: VEHICLE ACCIDENT
"7/27/2019 18:59, PARTRIDGE RD & ROSE RD, ABINGTON, Station 500",19001,Fire: UNKNOWN TYPE FIRE
"7/27/2019 18:59, CLARKE RD & EAGLE RD, ABINGTON, Station 500",19001,Fire: UNKNOWN TYPE FIRE
"7/27/2019 19:30, RIVER RD & MCCOYS LN, UPPER MERION, Station 48",19406,Fire: FIRE ALARM
"7/27/2019 19:30, HEISER RD & EVANSBURG RD, SKIPPACK, Station 86",19426,Fire: FIRE INVESTIGATION
"7/27/2019 19:35, 4TH ST & DOTTS ST, PENNSBURG, Station 65",18073,Fire: FIRE INVESTIGATION
"7/27/2019 19:39, EVANS ST & PINE ALY, POTTSTOWN, Station 69",19464,Fire: BUILDING FIRE
"7/27/2019 19:59, CHEMICAL RD & GALLAGHER RD, PLYMOUTH, Station 43",19462,Fire: FIRE SPECIAL SERVICE
"7/27/2019 19:57, WASHINGTON LN & TOWNSHIP LINE RD, CHELTENHAM, Station 1",19095,Fire: FIRE ALARM
"7/27/2019 20:21, MAIN ST & ARCH ST, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/27/2019 20:35, GAME FARM RD & SUMMIT AVE, SCHWENKSVILLE, Station 73",19473,Fire: FIRE ALARM
"7/27/2019 21:25, ABERDALE RD & BALA AVE, LOWER MERION, Station 28",19004,Fire: BUILDING FIRE
"7/27/2019 21:23, CAMPUS DR & BUTLER PIKE, WHITEMARSH, Station 29",19462,Fire: FIRE ALARM
"7/27/2019 21:25, UNION AVE, LOWER MERION, Station 28",19004,Fire: BUILDING FIRE
"7/27/2019 21:29, 3RD ST & N CANNON AVE, LANSDALE, Station 14",19446,Fire: FIRE INVESTIGATION
"7/27/2019 21:25, UNION AVE & BALA AVE, LOWER MERION, Station 28",19004,Fire: BUILDING FIRE
"7/28/2019 0:01, BROOKSIDE RD & GODSHALL RD, PERKIOMEN, Station 66",19426,Fire: GAS-ODOR/LEAK
"7/28/2019 0:37, INDIAN CREEK RD & LANCASTER AVE, LOWER MERION, Station 21",19096,Fire: FIRE ALARM
"7/28/2019 0:49, CHARLOTTE ST & DOTTERER RD, NEW HANOVER, Station 37",19525,Fire: CARBON MONOXIDE DETECTOR
"7/28/2019 1:41, ALAN RD & MEADOWBROOK RD, EAST NORRITON, Station 61",19401,Fire: FIRE ALARM
"7/28/2019 2:10, BORO LINE RD & RR OVERPASS, BRIDGEPORT, Station 31",NA,Fire: FIRE ALARM
"7/28/2019 3:20, STEVENS DR & HIGHLAND AVE, UPPER DUBLIN, Station 88",19034,Fire: FIRE INVESTIGATION
"7/28/2019 5:36, STEVENS DR & HIGHLAND AVE, UPPER DUBLIN, Station 88",19034,Fire: FIRE ALARM
"7/28/2019 5:53, ANDORRA GLEN CT & CRABAPPLE DR, WHITEMARSH, Station 29",19444,Fire: FIRE ALARM
"7/28/2019 5:57, RT422  & S TROOPER RD OVERPASS, LOWER PROVIDENCE, Station 53",NA,Fire: VEHICLE ACCIDENT
"7/28/2019 6:10, OLD YORK RD & WYNCOTE RD, ABINGTON, Station 200",19046,Fire: FIRE ALARM
"7/28/2019 6:40, HENDERSON RD & HAMLET DR, UPPER MERION, Station 47",19406,Fire: FIRE INVESTIGATION
"7/28/2019 7:45, HAGEY CENTER DR & SCHOOLHOUSE RD, FRANCONIA, Station 74",18964,Fire: FIRE ALARM
"7/28/2019 9:38, EASTON RD & WOODLAND RD, ABINGTON, Station 500",19001,Fire: FIRE ALARM
"7/28/2019 9:47, 6TH ST & JOHNSON ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/28/2019 12:00, STANLEY AVE & MT CARMEL AVE, ABINGTON, Station 300",19038,Fire: FIRE ALARM
"7/28/2019 12:45, EASTON RD & JENKINTOWN RD, ABINGTON, Station 300",19038,Fire: FIRE ALARM
"7/28/2019 12:48, MAIN ST & SWEDE ST, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/28/2019 12:52, OVERBROOK DR & GWYNEDD VALLEY DR, LOWER GWYNEDD, Station 62",19002,Fire: UNKNOWN TYPE FIRE
"7/28/2019 13:04, GINGER RD & DEAD END, LOWER MORELAND, Station 8",19006,Fire: CARBON MONOXIDE DETECTOR
"7/28/2019 13:26, HOCKLE RD & GAME FARM RD, LIMERICK, Station 54",19473,Fire: VEHICLE ACCIDENT
"7/28/2019 13:35, LIMERICK RD & ELIO CIR, LIMERICK, Station 54",19468,Fire: FIRE SPECIAL SERVICE
"7/28/2019 13:52, CHARLOTTE ST & DIAMOND ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/28/2019 14:00, SANDY ST & TREMONT AVE, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/28/2019 14:38, RICES MILL RD & OLD FARM RD, CHELTENHAM, Station 1",19095,Fire: FIRE ALARM
"7/28/2019 14:55, CANDACE LN & DEAD END, LOWER MERION, Station 23",19003,Fire: UNKNOWN TYPE FIRE
"7/28/2019 14:51, WEXFORD DR & SHANNON DR, UPPER GWYNEDD, Station 80",19454,Fire: TRASH/DUMPSTER FIRE
"7/28/2019 14:58, MONTGOMERY AVE & BOWMAN AVE, LOWER MERION, Station 28",19066,Fire: FIRE ALARM
"7/28/2019 15:04, HARLEYSVILLE PIKE & WHITTAKER WAY, LOWER SALFORD, Station 89",19438,Fire: CARDIAC ARREST
"7/28/2019 15:01, KESWICK AVE & ABINGTON AVE, ABINGTON, Station 300",19038,Fire: FIRE ALARM
"7/28/2019 15:15, GRANT ST & JEFFERSON AVE, POTTSTOWN, Station 69",19464,Fire: FIRE SPECIAL SERVICE
"7/28/2019 15:49, ROLLING RD & E LEVERING MILL RD, LOWER MERION, Station 28",19004,Fire: RESCUE - GENERAL
"7/28/2019 16:18, DEKALB ST & E OAK ST, NORRISTOWN, Station 27",19401,Fire: FIRE INVESTIGATION
"7/28/2019 16:23, MEDICAL DR & ARMAND HAMMER BLVD, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE ALARM
"7/28/2019 16:54, MAPLE AVE & YODER RD, FRANCONIA, Station 89",19438,Fire: CARDIAC ARREST
"7/28/2019 17:27, BAXTER DR & HUDSON DR, UPPER PROVIDENCE, Station 99",19460,Fire: FIRE SPECIAL SERVICE
"7/28/2019 17:33, LINDY LN & RIGHTERS FERRY RD, LOWER MERION, Station 28",19004,Fire: FIRE ALARM
"7/28/2019 17:46, RT100 NB, DOUGLASS, Station 67",NA,Fire: VEHICLE ACCIDENT
"7/28/2019 17:54, HIGHVIEW DR & WOODLAND DR, UPPER MERION, Station 48",19087,Fire: FIRE ALARM
"7/28/2019 18:05, PLAZA DR & MARKET ST, UPPER PROVIDENCE, Station 34",19426,Fire: FIRE ALARM
"7/28/2019 18:03, NORTH WALES RD & BARBERRY DR, LANSDALE, Station 14",NA,Fire: VEHICLE ACCIDENT
"7/28/2019 18:15, NORSAM RD & CONSHOHOCKEN STATE RD, LOWER MERION, Station 24",19035,Fire: CARBON MONOXIDE DETECTOR
"7/28/2019 18:54, ANCHOR PKWY & DIAMOND WAY, LIMERICK, Station 51",19468,Fire: FIRE ALARM
"7/28/2019 18:55, ASTOR ST & WARREN ST, NORRISTOWN, Station 27",19401,Fire: GAS-ODOR/LEAK
"7/28/2019 18:58, SUNNYCREST RD & SMITH AVE, ABINGTON, Station 500",19090,Fire: FIRE ALARM
"7/28/2019 19:12, MEDICAL DR & ARMAND HAMMER BLVD, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE ALARM
"7/28/2019 20:18, JARRETT RD & VICTORIA LN, HORSHAM, Station 15",19044,Fire: BUILDING FIRE
"7/28/2019 21:28, SUSQUEHANNA RD, UPPER DUBLIN, Station 88",19025,Fire: VEHICLE FIRE
"7/28/2019 22:08, CHURCH RD & HILLSIDE RD, UPPER MERION, Station 48",19406,Fire: VEHICLE LEAKING FUEL
"7/28/2019 22:23, SILVER BIRCH RD & HOSTA WAY, LOWER MORELAND, Station 8",19006,Fire: CARBON MONOXIDE DETECTOR
"7/28/2019 23:29, CHERRY ST & W AIRY ST, NORRISTOWN, Station 27",19401,Fire: CARBON MONOXIDE DETECTOR
"7/28/2019 23:27, DEWEY RD & ROWLAND AVE, CHELTENHAM, Station 4",19012,Fire: FIRE ALARM
"7/29/2019 1:31, DEKALB PIKE & COLONIAL DR, EAST NORRITON, Station 61",19401,Fire: BUILDING FIRE
"7/29/2019 1:31, MYRTLE ST & W KING ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/29/2019 7:38, ANDORRA GLEN CT & CRABAPPLE DR, WHITEMARSH, Station 29",19444,Fire: FIRE ALARM
"7/29/2019 7:45, CHELTENHAM AVE & 79TH AVE, CHELTENHAM, Station 2",19150,Fire: FIRE ALARM
"7/29/2019 8:07, VALLEY FORGE RD & POTSHOP RD, WORCESTER, Station 83",19426,Fire: FIRE ALARM
"7/29/2019 8:42, THE FAIRWAY  & RYDAL RD, ABINGTON, Station 100",19046,Fire: FIRE ALARM
"7/29/2019 9:06, EASTON RD & JENKINTOWN RD, ABINGTON, Station 300",19038,Fire: FIRE ALARM
"7/29/2019 9:31, NORRISTOWN RD, LOWER GWYNEDD, Station 7",19002,Fire: VEHICLE ACCIDENT
"7/29/2019 9:37, SLOAN RD & THAYER WAY, UPPER PROVIDENCE, Station 99",19460,Fire: CARDIAC ARREST
"7/29/2019 9:38, DEKALB PIKE & BLUE BELL SPRINGS DR, WHITPAIN, Station 33",19422,Fire: FIRE ALARM
"7/29/2019 9:42, PAWLINGS CIR & PAWLINGS RD, LOWER PROVIDENCE, Station 53",19460,Fire: FIRE POLICE NEEDED
"7/29/2019 10:33, SPRING MILL RD & WOODMONT RD, LOWER MERION, Station 24",19035,Fire: FIRE ALARM
"7/29/2019 10:46, PLYMOUTH RD, PLYMOUTH, Station 44",19462,Fire: VEHICLE ACCIDENT
"7/29/2019 12:26, BALA AVE & GARY LN, LOWER MERION, Station 28",19004,Fire: FIRE ALARM
"7/29/2019 12:33, CHARLOTTE ST & DIAMOND ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/29/2019 13:23, NOBLE ST & YERKES AVE, NORRISTOWN, Station 27",19401,Fire: BUILDING FIRE
"7/29/2019 13:32, FLOYD TER & DEAD END, LOWER MERION, Station 23",19010,Fire: GAS-ODOR/LEAK
"7/29/2019 14:04, BROOME LN & DEAD END, LOWER MERION, Station 28",NA,Fire: FIRE ALARM
"7/29/2019 14:30, THERESA WAY & BETH LN, TOWAMENCIN, Station 76",19446,Fire: BUILDING FIRE
"7/29/2019 14:29, LUCON RD & SKIPPACK PIKE, SKIPPACK, Station 86",19473,Fire: FIRE ALARM
"7/29/2019 14:40, RT422  & RAMP EVERGREEN RD TO RT422 EB, LIMERICK, Station 54",19468,Fire: VEHICLE ACCIDENT
"7/29/2019 14:55, KAGEY RD & FORGE RD, PERKIOMEN, Station 66",19426,Fire: FIRE ALARM
"7/29/2019 16:16, TENNIS AVE & GIFT CIR, LOWER GWYNEDD, Station 7",19002,Fire: FIRE ALARM
"7/29/2019 16:21, ARCOLA RD & GROFF CIR, UPPER PROVIDENCE, Station 99",19426,Fire: FIRE ALARM
"7/29/2019 16:36, BEECH ST & LOCUST ALY, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/29/2019 16:48, SCHULTZ RD & SHEARER RD, WORCESTER, Station 83",19446,Fire: RESCUE - GENERAL
"7/29/2019 16:51, HORSHAM RD & PHEASANT RUN, MONTGOMERY, Station 18",18936,Fire: FIRE ALARM
"7/29/2019 17:10, HERKNESS DR & STOCTON RD, ABINGTON, Station 100",19046,Fire: FIRE ALARM
"7/29/2019 17:13, SYCAMORE AVE & OLD LANCASTER RD, LOWER MERION, Station 28",19004,Fire: CARBON MONOXIDE DETECTOR
"7/29/2019 17:20, HEATHER LN & BRADLEY WAY, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE INVESTIGATION
"7/29/2019 17:36, MEETINGHOUSE RD & JOEL DR, UPPER DUBLIN, Station 88",19002,Fire: FIRE ALARM
"7/29/2019 17:38, WALNUT ST & S 4TH AVE, ROYERSFORD, Station 98",19468,Fire: FIRE ALARM
"7/29/2019 17:45, MT CARMEL AVE & HOUSTON AVE, ABINGTON, Station 400",19038,Fire: TRASH/DUMPSTER FIRE
"7/29/2019 18:47, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 53",19403,Fire: FIRE ALARM
"7/29/2019 19:07, PLYMOUTH DR & FAIRFIELD CIR S, UPPER PROVIDENCE, Station 77",19468,Fire: CARBON MONOXIDE DETECTOR
"7/29/2019 19:56, OLD YORK RD & E TOWNSHIP LINE RD, ABINGTON, Station 200",19046,Fire: ELEVATOR EMERGENCY
"7/29/2019 20:08, EVERGREEN RD & W LIGHTCAP RD, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE ALARM
"7/29/2019 20:09, HILLSIDE AVE & PARKSIDE AVE, LOWER MORELAND, Station 8",19006,Fire: FIRE SPECIAL SERVICE
"7/29/2019 20:49, GERMANTOWN PIKE & BRIDLE PATH RD, EAST NORRITON, Station 61",19403,Fire: FIRE ALARM
"7/29/2019 21:09, MARKS RD & EDANN RD, SPRINGFIELD, Station 700",19075,Fire: FIRE INVESTIGATION
"7/29/2019 21:21, MAIN ST & 2ND AVE, ROYERSFORD, Station 98",19468,Fire: TRASH/DUMPSTER FIRE
"7/29/2019 22:03, WYNGATE RD & MEDFORD RD, LOWER MERION, Station 21",19096,Fire: FIRE ALARM
"7/29/2019 22:21, PRINCE FREDERICK ST & N HENDERSON RD, UPPER MERION, Station 47",19406,Fire: FIRE INVESTIGATION
"7/30/2019 1:38, MAIN ST & CHURCH ST, PENNSBURG, Station 65",18041,Fire: FIRE SPECIAL SERVICE
"7/30/2019 2:14, ROSEMONT AVE & WENDOVER AVE, LOWER MERION, Station 23",19010,Fire: CARBON MONOXIDE DETECTOR
"7/30/2019 3:04, WASHINGTON ST & ASH ST, CONSHOHOCKEN, Station 35",19428,Fire: S/B AT HELICOPTER LANDING
"7/30/2019 4:49, HECTOR ST & ANGEL ALY, CONSHOHOCKEN, Station 35",19428,Fire: FIRE SPECIAL SERVICE
"7/30/2019 6:14, PENNSYLVANIA TPKE & FLINT HILL RD OVERPASS, UPPER MERION, Station 49",NA,Fire: VEHICLE ACCIDENT
"7/30/2019 6:31, HORSHAM RD & PHEASANT RUN, MONTGOMERY, Station 18",18936,Fire: ELEVATOR EMERGENCY
"7/30/2019 6:50, LANCASTER AVE & ALDWYN LN, DELAWARE COUNTY, Station 23",19085,Fire: FIRE ALARM
"7/30/2019 6:59, GERMANTOWN PIKE & IRWINS LN, PLYMOUTH, Station 44",19462,Fire: FIRE ALARM
"7/30/2019 7:38, MAIN ST & N CANNON AVE, LANSDALE, Station 14",19446,Fire: BUILDING FIRE
"7/30/2019 8:25, HAUSE AVE & CHRISTINA CT, LOWER POTTSGROVE, Station 58",19464,Fire: VEHICLE ACCIDENT
"7/30/2019 8:30, LANCASTER AVE & ARDMORE AVE, LOWER MERION, Station 25",19003,Fire: FIRE ALARM
"7/30/2019 8:32, BUTLER PIKE & VILLAGE WAY, WHITEMARSH, Station 29",19462,Fire: FIRE ALARM
"7/30/2019 9:04, SYCAMORE CIR & PAWLINGS RD, LOWER PROVIDENCE, Station 53",19403,Fire: RESCUE - GENERAL
"7/30/2019 9:24, LIGHTCAP RD & SANATOGA SPRINGS DR, LIMERICK, Station 51",19468,Fire: FIRE INVESTIGATION
"7/30/2019 9:52, BROWN ST & LOCUST ST, NORRISTOWN, Station 27",19401,Fire: FIRE INVESTIGATION
"7/30/2019 10:09, OAK LANE RD, CHELTENHAM, Station 4",NA,Fire: VEHICLE ACCIDENT
"7/30/2019 10:48, LUCON RD & SKIPPACK PIKE, SKIPPACK, Station 86",19473,Fire: FIRE ALARM
"7/30/2019 11:07, MORELAND RD & EASTON RD, ABINGTON, Station 500",19090,Fire: FIRE ALARM
"7/30/2019 11:21, WASHINGTON LN & TOWNSHIP LINE RD, ABINGTON, Station 200",19095,Fire: FIRE ALARM
"7/30/2019 11:45, TROOPER RD & GERMANTOWN PIKE, EAST NORRITON, Station 61",19403,Fire: FIRE ALARM
"7/30/2019 11:48, BROWNLIE RD & AVON RD, UPPER MERION, Station 49",19406,Fire: FIRE ALARM
"7/30/2019 12:00, MONTGOMERY AVE & WOODSIDE RD, LOWER MERION, Station 25",19041,Fire: FIRE ALARM
"7/30/2019 12:40, LAUREL LN & ALEXANDER DR, WEST NORRITON, Station 46",19403,Fire: FIRE ALARM
"7/30/2019 12:56, THE FAIRWAY  & RYDAL RD, ABINGTON, Station 100",19046,Fire: FIRE ALARM
"7/30/2019 13:05, CIRCLE DR & SERVICE ST, NORRISTOWN, Station 27",19403,Fire: FIRE ALARM
"7/30/2019 13:09, FIELDSTONE LN & HOMESTEAD LN, LIMERICK, Station 51",19468,Fire: GAS-ODOR/LEAK
"7/30/2019 13:33, HIGH ST & S YORK ST, POTTSTOWN, Station 69",19464,Fire: CARDIAC ARREST
"7/30/2019 13:35, GULPH RD & TURN LANE, UPPER MERION, Station 47",NA,Fire: FIRE ALARM
"7/30/2019 13:52, GULPH RD & KIRK AVE, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/30/2019 14:02, NORAS CT & MARYANNES CT, MONTGOMERY, Station 18",19454,Fire: FIRE ALARM
"7/30/2019 14:15, FARMINGTON AVE & STONE HILL DR, UPPER POTTSGROVE, Station 79",19464,Fire: FIRE INVESTIGATION
"7/30/2019 14:22, MONTGOMERY AVE & RADNOR ST, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/30/2019 14:34, LIMEKILN PIKE & JENKINTOWN RD, UPPER DUBLIN, Station 88",19038,Fire: FIRE ALARM
"7/30/2019 15:12, MERION RD & CIVIC CIR, LOWER MERION, Station 28",19066,Fire: CARBON MONOXIDE DETECTOR
"7/30/2019 16:06, TOWER CT & SPENCER DR, SKIPPACK, Station 86",19473,Fire: FIRE ALARM
"7/30/2019 16:26, 2ND AVE & CHESTNUT ST, COLLEGEVILLE, Station 34",19426,Fire: FIRE SPECIAL SERVICE
"7/30/2019 16:45, MERBROOK LN & MERBROOK BND, LOWER MERION, Station 26",19066,Fire: TRASH/DUMPSTER FIRE
"7/30/2019 17:21, BETHLEHEM PIKE & PARK DR, MONTGOMERY, Station 18",19454,Fire: FIRE ALARM
"7/30/2019 17:41, BLAIR MILL RD & W MORELAND AVE, UPPER MORELAND, Station 10",19040,Fire: BUILDING FIRE
"7/30/2019 17:44, ARMAND HAMMER BLVD & RR UNDERPASS, LOWER POTTSGROVE, Station 58",NA,Fire: VEHICLE ACCIDENT
"7/30/2019 18:15, AMMON AVE & N WERSTLER AVE, DOUGLASS, Station 67",19525,Fire: BUILDING FIRE
"7/30/2019 18:30, BEAUMONT DR & MONK RD, LOWER MERION, Station 24",19035,Fire: FIRE ALARM
"7/30/2019 18:26, GARDEN RD & YARMOUTH RD, LOWER MERION, Station 21",19096,Fire: FIRE ALARM
"7/30/2019 18:54, BRAEBURN LN & ARLINGTON RD, LOWER MERION, Station 26",19072,Fire: FIRE ALARM
"7/30/2019 18:53, OLD YORK RD & BERRELL AVE, ABINGTON, Station 100",19001,Fire: FIRE ALARM
"7/30/2019 18:58, MAIN ST & JEFFERSON AVE, WEST NORRITON, Station 46",19403,Fire: BURN VICTIM
"7/30/2019 19:13, 10TH AVE & FORREST ST, CONSHOHOCKEN, Station 36",19428,Fire: CARBON MONOXIDE DETECTOR
